datetime,returns,NeweyWest_pval,Bootstrap_pval,BlockBootstrap_pval,Bayesian_pval,rolling_mean
2022-09-03,0.0,0.02288053705090798,0.007936507936507936,0.03968253968253968,0.01656168036568913,0.001708351412334804
2022-09-04,0.0049505005671532,0.02140459609549028,0.0,0.047619047619047616,0.01536032213644352,0.001713017642380246
2022-09-05,0.0036413112185265,0.021230353971034677,0.015873015873015872,0.031746031746031744,0.015148212509278565,0.0017522318515565479
2022-09-06,0.029522855966771,0.01896596202016243,0.007936507936507936,0.03968253968253968,0.013331847033173526,0.0019027728075636343
2022-09-07,-0.0016529880713875,0.01556250038241136,0.023809523809523808,0.015873015873015872,0.009994137723273362,0.0020046313506076542
2022-09-08,0.002791699104159,0.010665510537203882,0.007936507936507936,0.007936507936507936,0.006539610646765795,0.0019893641857660297
2022-09-09,0.0051721359255391,0.011228244232295292,0.007936507936507936,0.023809523809523808,0.00687910320305441,0.0020100395988246864
2022-09-10,0.0001097288495597,0.010755574379105348,0.0,0.015873015873015872,0.006424293324967317,0.0019913624669121543
2022-09-11,-0.0009187928991286,0.011297012149162233,0.007936507936507936,0.0,0.006861796944601668,0.0019673684731365305
2022-09-12,-0.0063218058299446,0.012145874847449334,0.0,0.03968253968253968,0.007472019906702742,0.0019663360955899612
2022-09-13,0.0273810377091878,0.014423575959986445,0.0,0.0,0.0075036574026197435,0.002223924261876752
2022-09-14,-0.0029202445155203,0.008951991967218076,0.0,0.047619047619047616,0.0037311852282153994,0.0016616497486746605
2022-09-15,0.0014638019994871,0.006790146554364052,0.0,0.023809523809523808,0.00499372174731389,0.0014736138602259993
2022-09-16,-0.0007079747959508,0.01142660012797081,0.0,0.047619047619047616,0.00846115425290863,0.001467995012639088
2022-09-17,0.0011433881067501,0.01158937081414857,0.015873015873015872,0.0,0.008685207402945403,0.0014770695214228191
2022-09-18,0.0133936079025334,0.011236876284167252,0.015873015873015872,0.023809523809523808,0.008335426558993986,0.0015814629480301898
2022-09-19,0.004371934538116,0.007689586115332547,0.0,0.031746031746031744,0.005640750094707045,0.001525029525183832
2022-09-20,0.0032936813504675,0.009119157572898606,0.0,0.023809523809523808,0.006914203262577423,0.0015511698533621455
2022-09-21,0.0290740779016942,0.008371800283299868,0.007936507936507936,0.023809523809523808,0.006144461532795917,0.0017293153483644468
2022-09-22,-0.003160625335862,0.006958211260594815,0.0,0.007936507936507936,0.004181335488476969,0.0016324784318943557
2022-09-23,-0.018699815532441,0.009555554596063054,0.007936507936507936,0.007936507936507936,0.0062967347422990035,0.0014876951352866157
2022-09-24,0.0013765100400124,0.01523114400770842,0.007936507936507936,0.05555555555555555,0.013615093657878415,0.0015869763447968626
2022-09-25,0.0147520094133987,0.009703779618049024,0.0,0.023809523809523808,0.008598591774591074,0.0016960265390890612
2022-09-26,0.0013138101785949,0.0060361428260710115,0.007936507936507936,0.031746031746031744,0.005943188019327101,0.0017106600046643073
2022-09-27,-0.0028271006662235,0.005580518147638491,0.0,0.015873015873015872,0.005573427193652698,0.0016902581119241605
2022-09-28,0.0070836645944694,0.005948741453271955,0.007936507936507936,0.015873015873015872,0.006124732258511385,0.0016687443639131184
2022-09-29,0.0,0.007381545706775738,0.015873015873015872,0.007936507936507936,0.006581369384690084,0.001838132573975709
2022-09-30,0.0031845758526538,0.002893288773789915,0.0,0.0,0.0022660146979484887,0.001863406985504707
2022-10-01,0.0011195094986186,0.002618695485774536,0.0,0.007936507936507936,0.002001470987934995,0.001858007547486577
2022-10-02,-0.0020100319211972,0.002684960362452804,0.0,0.0,0.002055787982511547,0.0017592768807218565
2022-10-03,0.0046051556345508,0.003857561659831865,0.0,0.007936507936507936,0.0031727766956953624,0.0017277766756950224
2022-10-04,0.0003337861825533,0.004357627468020819,0.007936507936507936,0.023809523809523808,0.003589620108203745,0.0017069536567176826
2022-10-05,0.0004196556145074,0.004812861992017581,0.0,0.031746031746031744,0.003954427891067272,0.0017102842568328207
2022-10-06,9.20707168646231e-05,0.004696150892975259,0.007936507936507936,0.031746031746031744,0.0038911017463187847,0.0017245988882438096
2022-10-07,-0.0021776765756159,0.0043201669362219475,0.007936507936507936,0.0,0.0036207056846893817,0.0017023454437125034
2022-10-08,0.0139922557265905,0.004826296711176958,0.0,0.015873015873015872,0.004048037274898059,0.001846663157458593
2022-10-09,-0.0024393914392545,0.002569477454774205,0.0,0.007936507936507936,0.002201357415869859,0.0018065168219057518
2022-10-10,-0.0075810958039238,0.003002146043329046,0.007936507936507936,0.0,0.002699849156227907,0.0017481135948085073
2022-10-11,-0.0020513150668545,0.004164482481315623,0.007936507936507936,0.007936507936507936,0.0037315784309342242,0.0016934563806988408
2022-10-12,1.67929657633518e-05,0.005116962684546311,0.0,0.007936507936507936,0.004786055613119451,0.0015294098064312174
2022-10-13,-0.0022438991348922,0.008086883782573495,0.007936507936507936,0.015873015873015872,0.008077234806824062,0.0014868904002267728
2022-10-14,0.0086339713851037,0.009964260909762435,0.007936507936507936,0.05555555555555555,0.009734561469017773,0.0015017193552229174
2022-10-15,0.0,0.009010844195865064,0.023809523809523808,0.031746031746031744,0.009250180900658756,0.0015017193552229174
2022-10-16,-0.00082573580987,0.008997026061315028,0.0,0.023809523809523808,0.009250180900658737,0.0014811842543999577
2022-10-17,-0.0123040972697725,0.009807939608287297,0.0,0.031746031746031744,0.010108965630796263,0.0013470758697362577
2022-10-18,0.0002895075846967,0.018366953796710273,0.023809523809523808,0.023809523809523808,0.0186135805072298,0.0013493735489798822
2022-10-19,0.0013659434076695,0.018415580352484473,0.015873015873015872,0.015873015873015872,0.018447328241076342,0.001361155141142022
2022-10-20,0.005859006783545,0.01774993689918225,0.031746031746031744,0.031746031746031744,0.01762405866655904,0.0014076551949796807
2022-10-21,0.0012488324929127,0.014811081967289419,0.015873015873015872,0.007936507936507936,0.014836188395462354,0.0013654562156251442
2022-10-22,-0.0070593264869119,0.016398920353563606,0.007936507936507936,0.0,0.01727699162442317,0.0012140846057474353
2022-10-23,-0.0008883646961743,0.0269930496612365,0.07142857142857142,0.031746031746031744,0.029664266374187582,0.0011375773501005187
2022-10-24,0.0013301761381905,0.035380333042030476,0.031746031746031744,0.05555555555555555,0.038019031178540906,0.0011663791705092178
2022-10-25,-0.0047241185601567,0.03202393856728081,0.07936507936507936,0.05555555555555555,0.03432310679508217,0.0011055240017273124
2022-10-26,0.0033858110122049,0.040483817807915656,0.05555555555555555,0.05555555555555555,0.04256994210382235,0.001114362780373449
2022-10-27,-0.0012490625078171,0.03889169308598117,0.047619047619047616,0.03968253968253968,0.04138237548416078,0.001102597620846541
2022-10-28,-0.002333063615165,0.040717379764020456,0.07142857142857142,0.07142857142857142,0.04308871047622332,0.00102564267113718
2022-10-29,-0.0054540069877188,0.053059973738303845,0.07142857142857142,0.023809523809523808,0.05484152207882786,0.0009817620145526704
2022-10-30,0.004676645842008,0.06226133307690285,0.06349206349206349,0.031746031746031744,0.06345813784365077,0.0010244634902974402
2022-10-31,0.0030766098991322,0.05362589042882682,0.05555555555555555,0.047619047619047616,0.055751528975820606,0.0010704618019666506
2022-11-01,-0.0072712675249084,0.04568986139474296,0.047619047619047616,0.047619047619047616,0.04803474434894476,0.0010197134202635449
2022-11-02,0.004624820966554,0.05464514276042165,0.031746031746031744,0.07936507936507936,0.05735016455222484,0.0010585658311865617
2022-11-03,0.001897663887546,0.04779655090647905,0.023809523809523808,0.03968253968253968,0.05090607221141043,0.0010593173666004457
2022-11-04,-0.0091087316122854,0.04774238960181143,0.047619047619047616,0.09523809523809523,0.05078660395230603,0.0009870258458680218
2022-11-05,0.0071270212070012,0.061563792060868705,0.07936507936507936,0.11904761904761904,0.06502311259219713,0.0010374368976188051
2022-11-06,0.006041194212286,0.051720225029820766,0.031746031746031744,0.07936507936507936,0.056276413089569016,0.0011448772855244332
2022-11-07,0.0,0.03590218606908935,0.047619047619047616,0.047619047619047616,0.03940788480790479,0.001113804456983953
2022-11-08,0.0387079853560874,0.03976818241697633,0.023809523809523808,0.07142857142857142,0.04356578658007268,0.0014210106899687736
2022-11-09,0.0139872692208522,0.022690125273138628,0.015873015873015872,0.05555555555555555,0.023606530932052828,0.0015144550323128742
2022-11-10,0.0132926296367728,0.02204056267989296,0.007936507936507936,0.03968253968253968,0.018098019362212794,0.0016280090378920566
2022-11-11,-0.0446358045664374,0.01960249452864704,0.007936507936507936,0.07936507936507936,0.012737719812759273,0.0012311629566459754
2022-11-12,0.007168433270333,0.05214941444960586,0.05555555555555555,0.07936507936507936,0.06551850829684074,0.0012773169776043871
2022-11-13,-0.0036554977419222,0.04444320230349108,0.05555555555555555,0.09523809523809523,0.058906020961780325,0.0013021532033019886
2022-11-14,0.0041810837942191,0.043430852533892006,0.023809523809523808,0.05555555555555555,0.0550731868449962,0.001314288553021603
2022-11-15,-0.0042318674607128,0.0410227393306144,0.015873015873015872,0.015873015873015872,0.053488890509245636,0.0012744251558942934
2022-11-16,-0.0028498158203989,0.046998260201280284,0.07142857142857142,0.031746031746031744,0.05928776547841258,0.0011040637417414386
2022-11-17,0.0006418183587482,0.07136229526406723,0.09523809523809523,0.047619047619047616,0.08518279414615082,0.0011093035272469753
2022-11-18,0.0028077155735433,0.07044932490384159,0.06349206349206349,0.06349206349206349,0.08416223216064361,0.0011310802464516128
2022-11-19,0.0004120589826565,0.06650355710273381,0.0873015873015873,0.047619047619047616,0.08008019531277516,0.0011343505558377754
2022-11-20,-0.0019277106534908,0.06601101143950727,0.07936507936507936,0.023809523809523808,0.07946994369514482,0.0011134735378819213
2022-11-21,0.00083648641881,0.0698056852034592,0.0873015873015873,0.07936507936507936,0.083470079356321,0.0010763484560123984
2022-11-22,0.0025777412533408,0.07653050558479757,0.11904761904761904,0.11904761904761904,0.0905632112219874,0.0010888774575617665
2022-11-23,-0.0272757983039276,0.07412446448981513,0.07936507936507936,0.07142857142857142,0.08807357294815576,0.0008724028678480554
2022-11-24,0.0013114433842877,0.13373576188270175,0.15079365079365079,0.09523809523809523,0.1482952866141059,0.0008816564481131785
2022-11-25,0.0027255295684205,0.13098088883326175,0.16666666666666666,0.14285714285714285,0.14574454446278884,0.0008860378357503872
2022-11-26,-0.0009242973864191,0.12910431409468037,0.15079365079365079,0.06349206349206349,0.14456787659793208,0.0008787021422073784
