"datetime","returns"
2023-03-30,0.00577438590031388
2023-03-31,0
2023-04-01,0.00497585170018595
2023-04-02,0.00226019585351819
2023-04-03,-0.0582517852999539
2023-04-04,0
2023-04-05,0.00279574670819554
2023-04-06,-0.00273793969468279
2023-04-07,0
2023-04-08,0.00405849390610237
2023-04-09,-0.000826708947064779
2023-04-10,0.00318537184163979
2023-04-11,0
2023-04-12,0.00651182683134594
2023-04-13,-0.000280569131861986
2023-04-14,-0.00589279928462303
2023-04-15,0.00143494179446768
2023-04-16,-0.00155308742992826
2023-04-17,-0.00410478147436815
2023-04-18,-0.000255518776298209
2023-04-19,-0.00065656706944671
2023-04-20,-8.20173727755425E-05
2023-04-21,0.014697580785762
2023-04-22,0.00245014008782829
2023-04-23,-0.00144273688459001
2023-04-24,0
2023-04-25,-8.90439495228054E-05
2023-04-26,0.00168211430247292
2023-04-27,0.000682878694521667
2023-04-28,0.00143184754468508
2023-04-29,0.00034031356506465
2023-04-30,0.00219539645940896
2023-05-01,0.00706970799327845
2023-05-02,0.000483748598756691
2023-05-03,0.000716507041096457
2023-05-04,0.00114611915573013
2023-05-05,0.00674596993365788
2023-05-06,0.00291725577667713
2023-05-07,0.000739195296796215
2023-05-08,-0.00346127925166492
2023-05-09,0.00109502260807614
2023-05-10,-0.00733972809595434
2023-05-11,0
2023-05-12,0.00659736716212147
2023-05-13,0
2023-05-14,0.00111564561373592
2023-05-15,0.000646563077342186
2023-05-16,0.00291177634679903
2023-05-17,-0.00742589213544825
2023-05-18,0.00296838432662192
2023-05-19,0.00136873517097007
2023-05-20,0.000497707987229295
2023-05-21,0.00565532317667037
2023-05-22,3.40769781914844E-05
2023-05-23,-0.000906259963525103
2023-05-24,0.00906680053185874
2023-05-25,0.00444938763890506
2023-05-26,-0.0217471974674113
2023-05-27,-0.00038221928626354
2023-05-28,0.0128379332381878
2023-05-29,0.00452958581899862
2023-05-30,0.01528889785048
2023-05-31,0.00641191697702309
2023-06-01,0.00131700886222966
2023-06-02,-0.00181770551441596
2023-06-03,0.00224449298558945
2023-06-04,0.00247547611971691
2023-06-05,0.0186833204438814
2023-06-06,0.00147165264142745
2023-06-07,-0.00164050256083996
2023-06-08,-0.00089952779513003
2023-06-09,-0.00405944067737345
2023-06-10,-0.0171043718065447
2023-06-11,0.00880734945000538
2023-06-12,0.00406872283377259
2023-06-13,0.00673691030569737
2023-06-14,0.00517999205954007
2023-06-15,0.00233783310110033
