datetime,Mean_Returns_10,Sharpe_Ratio_10,Sortino_Ratio_10,Calmar_Ratio_10,Skewness_10,Kurtosis_10,Hurst_Returns_10,ACF_Lag_1_10,ACF_Lag_2_10,ACF_Lag_3_10,ACF_Lag_4_10,ACF_Lag_5_10,ACF_Lag_6_10,ACF_Lag_7_10,ACF_Lag_8_10,ACF_Lag_9_10,ACF_Lag_10_10,Jarque-Bera_statistic,Jarque-Bera_pvalue,VaR_95_10,CVaR_95_10,Omega_Ratio_10,Mean_Returns_30,Sharpe_Ratio_30,Sortino_Ratio_30,Calmar_Ratio_30,Skewness_30,Kurtosis_30,Hurst_Returns_30,ACF_Lag_1_30,ACF_Lag_2_30,ACF_Lag_3_30,ACF_Lag_4_30,ACF_Lag_5_30,ACF_Lag_6_30,ACF_Lag_7_30,ACF_Lag_8_30,ACF_Lag_9_30,ACF_Lag_10_30,VaR_95_30,CVaR_95_30,Omega_Ratio_30,Mean_Returns_60,Sharpe_Ratio_60,Sortino_Ratio_60,Calmar_Ratio_60,Skewness_60,Kurtosis_60,Hurst_Returns_60,ACF_Lag_1_60,ACF_Lag_2_60,ACF_Lag_3_60,ACF_Lag_4_60,ACF_Lag_5_60,ACF_Lag_6_60,ACF_Lag_7_60,ACF_Lag_8_60,ACF_Lag_9_60,ACF_Lag_10_60,VaR_95_60,CVaR_95_60,Omega_Ratio_60,Mean_Returns_90,Sharpe_Ratio_90,Sortino_Ratio_90,Calmar_Ratio_90,Skewness_90,Kurtosis_90,Hurst_Returns_90,ACF_Lag_1_90,ACF_Lag_2_90,ACF_Lag_3_90,ACF_Lag_4_90,ACF_Lag_5_90,ACF_Lag_6_90,ACF_Lag_7_90,ACF_Lag_8_90,ACF_Lag_9_90,ACF_Lag_10_90,VaR_95_90,CVaR_95_90,Omega_Ratio_90,Cumulative_Returns,Log_Returns,Volatility_of_Volatility_30,Max_Drawdown_Duration_30
2023-09-16 03:00:00,-0.0009249999999999999,-6.241025370215787,,-0.0011545401975302239,-0.10311165123316957,-1.2271069964732837,,-0.008699149151915452,-0.3440871806047359,-0.8331029729014846,0.34165067946471106,0.5360496706050801,0.6814285006130852,-0.7059149972983383,0.9999999999999998,,,,,-0.0041849999999999995,-0.0045,0.37499999746621626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05857928398493639,-0.00030004500900199243,,
2023-09-17 03:00:00,-0.0006999999999999999,-4.592566629701184,,-0.0007782446164172279,-0.37949008308968996,-1.3584543061094227,,-0.020354038795731933,-0.20252527349236915,-0.8851000215492867,0.35160241194518427,0.23504883782749422,0.7413729671811121,-0.6613191659396567,1.0,,,,,-0.0041849999999999995,-0.0045,0.48148147791495205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0576849343047221,0.0009495490355882012,,
2023-09-18 03:00:00,-0.0009600000000000001,-5.158980651837427,,-0.0009597661192130569,-0.9943634169668377,0.572209192543186,,-0.17074711405563103,-0.05331169811296387,-0.8350735302597292,0.3199698323099695,0.25541642096389977,0.8458272030176498,-0.6359250496941417,-1.0,,,,,-0.005615,-0.0071,0.40372670556691487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06437537127115855,-0.007125324942588627,,
2023-09-19 03:00:00,-0.001365,-6.947649214115968,,-0.001237253972493544,-0.5270733998776028,-0.7299585787956338,,0.11100089693210077,-0.13381762749474013,-0.8194814779917795,0.1198477079844895,0.377452690218529,0.9992545813382099,0.05792440655129366,1.0,,,,,-0.00584,-0.0071,0.32258064356039384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06839855717469256,-0.004309271588098403,,
2023-09-20 03:00:00,-0.0015400000000000001,-8.167893669814152,,-0.0012777969400867655,-0.4809282843450212,-0.45681202174175184,,-0.09036990472461844,-0.1847086357850655,-0.7751016854684598,0.18760727805444607,0.2863361766119517,0.7263514076171691,-0.5825859435679815,-1.0,,,,,-0.00584,-0.0071,0.2487804865913147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06872461767968141,-0.0003500612642953807,,
2023-09-21 03:00:00,-0.001685,-9.46919569504694,,-0.001289097423258317,-0.6197278627123606,-0.2261956658051599,,0.08044093928090776,-0.2612668493602735,-0.7140660924901666,0.038009383851230455,0.2182832401864935,0.7107322872854237,0.7588388040211888,1.0,,,,,-0.00584,-0.0071,0.17804877961927423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06807272491205729,0.0006997551142732649,,
2023-09-22 03:00:00,-0.001365,-7.912570113562278,,-0.0009714207949104159,-1.0479583363511389,0.8532827290404766,,0.09263242219191709,-0.2959909277793093,-0.6870712589030343,-0.03205798959033627,0.7407336837180789,0.5217954350407108,-0.7794547391516311,1.0,,,,,-0.00584,-0.0071,0.21098265773998462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06863188127711006,-0.0006001800720324606,,
2023-09-23 03:00:00,-0.00117,-6.706578823738862,,-0.000778189725516117,-1.2565178585419106,1.140056363298008,,0.09618874387236333,-0.24086449152252293,-0.625848456425423,-0.11933022123945791,0.11879459512157314,0.7484512274951097,-0.9976593063634366,1.0,,,,,-0.00584,-0.0071,0.24271844503094858,-0.002305,-3.376446551687444,,,-4.976202251969851,26.288494311097235,,-0.15238676719853775,-0.011585365392215977,-0.10577669735825689,-0.10084981026978386,0.03297104096436613,0.0070696398518994615,-0.07696129566940818,-0.13213878101632975,-0.0386225453923316,0.39341124334856264,-0.0059299999999999995,-0.03255,0.2199661588043247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06853874446523778,9.999500033329732e-05,,
2023-09-24 03:00:00,-0.0008749999999999999,-5.081731198048137,,-0.0005468183920993921,-1.6682468774666899,2.4132043813583084,,0.21093463005036778,-0.199673505671835,-0.5084665339291566,-0.33635773679171876,-0.36948375503771846,0.1524410350769872,-0.8060102469345442,-1.0,,,,,-0.00584,-0.0071,0.30830039281975974,-0.002411666666666667,-3.5464116204751277,,-0.07150946855724083,,26.520238147063008,,-0.15878265304806455,-0.009618965851620774,-0.10715576203808339,0.009771971804572293,-0.03702910686186412,-0.008149345883668646,-0.07966246728367056,-0.13742846835503464,-0.039560224585038495,0.3850885052811024,-0.0059299999999999995,-0.03255,0.18386914812874325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06839902527690744,0.00014998875112496793,,29.0
2023-09-25 03:00:00,-0.001175,-7.341825041431993,,-0.0006892300798002104,-1.8337214552724295,2.824187567120112,,0.18159714662511464,-0.3583862138881589,-0.3059213402368528,0.21524698318004848,-0.35738797419286406,-0.01905895733154103,0.9943550012626837,-1.0,,,,,-0.00584,-0.0071,0.13919413817440193,-0.0025066666666666666,-3.6951097505296775,,-0.037075390072707215,,26.607947569978236,,-0.1573753300754354,-0.01111817873490101,-0.13348953881232195,-0.04795621597620731,-0.04436927958400188,-0.014558023368098041,-0.0860122380204019,-0.14576071320937237,-0.047775027990440845,0.37916516798959854,-0.0059299999999999995,-0.03255,0.16118237572651156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06933062625163056,-0.0010005003335835344,,30.0
