datetime,Mean_Returns_30,Sharpe_Ratio_30,Sortino_Ratio_30,Calmar_Ratio_30,Skewness_30,Kurtosis_30,Hurst_Returns_30,ACF_Lag_1_30,ACF_Lag_2_30,ACF_Lag_3_30,ACF_Lag_4_30,ACF_Lag_5_30,ACF_Lag_6_30,ACF_Lag_7_30,ACF_Lag_8_30,ACF_Lag_9_30,ACF_Lag_10_30,Jarque-Bera_statistic,Jarque-Bera_pvalue,VaR_95_30,CVaR_95_30,Omega_Ratio_30,Mean_Returns_60,Sharpe_Ratio_60,Sortino_Ratio_60,Calmar_Ratio_60,Skewness_60,Kurtosis_60,Hurst_Returns_60,ACF_Lag_1_60,ACF_Lag_2_60,ACF_Lag_3_60,ACF_Lag_4_60,ACF_Lag_5_60,ACF_Lag_6_60,ACF_Lag_7_60,ACF_Lag_8_60,ACF_Lag_9_60,ACF_Lag_10_60,VaR_95_60,CVaR_95_60,Omega_Ratio_60,Mean_Returns_90,Sharpe_Ratio_90,Sortino_Ratio_90,Calmar_Ratio_90,Skewness_90,Kurtosis_90,Hurst_Returns_90,ACF_Lag_1_90,ACF_Lag_2_90,ACF_Lag_3_90,ACF_Lag_4_90,ACF_Lag_5_90,ACF_Lag_6_90,ACF_Lag_7_90,ACF_Lag_8_90,ACF_Lag_9_90,ACF_Lag_10_90,VaR_95_90,CVaR_95_90,Omega_Ratio_90,Cumulative_Returns,Log_Returns,Volatility_of_Volatility_30,Max_Drawdown_Duration_30
2024-09-04 03:00:00,-0.00014465571689210006,-0.43090818356236854,,-0.00022578297728791967,-0.59779215592567,-0.6390276464495911,,-0.2830038729141472,0.11157114396278389,-0.08111500345225366,-0.12539620194767645,0.09808398545341417,-0.2446487968025239,-0.12319802717799953,-0.08402828213759377,0.27705305713212697,-0.07964846039338502,,,-0.00996111923692627,-0.01041506599612615,0.9357379468839402,-0.00025099420250363917,-0.7432863519087886,,-0.0031569478261750826,-0.32597718507408446,-0.4171019762473099,,-0.16008381751532577,-0.057490076492283486,0.038144462979700616,0.04058123957060125,-0.09793058713858244,-0.02792495078767649,-0.07415316337035878,-0.08469947167915028,0.09104542788082487,-0.060961801978787276,-0.00962554828718957,-0.0114321562065263,0.8908780642824067,,,,,,,,,,,,,,,,,,,,,-0.0035710952021309472,0.0064395212738082444,0.00021248139526424434,64.0
2024-09-05 03:00:00,-0.00030870603922782336,-0.917758548341079,,-0.00043774223990494294,-0.5032964409939449,-0.7357776698915764,,-0.29055664535736614,0.13640537846345413,-0.10895381448874895,-0.14811745230155327,0.06349335623283965,-0.2619993750558104,-0.1051921440502271,-0.10656744096972753,0.3009669295971578,-0.0705779566786189,,,-0.00996111923692627,-0.01041506599612615,0.8687336227192114,-0.00025234053692914756,-0.7471761726182828,,-0.0026440797688527438,-0.32527625861687104,-0.41872844577446056,,-0.20124977045841805,-0.05648668226303023,0.025656478033719173,0.0484496575137029,-0.11915738291336862,-0.03888594114179668,-0.05066199693429404,-0.10275628415415175,0.10178372111976858,-0.06290514319584505,-0.00962554828718957,-0.0114321562065263,0.8903569110292269,,,,,,,,,,,,,,,,,,,,,-0.006582023653863955,-0.00302629391057062,0.0002102097690897267,65.0
2024-09-06 03:00:00,0.00019203523174682994,0.60479098834906,,0.00023504913044855458,-0.5761189978207134,-0.5649198822332229,,-0.344786051460731,0.18591886505752975,-0.08424110832896084,-0.01977789527938312,0.09989972088703411,-0.15245472016631273,-0.07758880762297693,-0.24349730274658424,0.29658256798604615,-0.021097312292818377,,,-0.009550799537647951,-0.0099275621419526,1.096040697978632,4.63523940042391e-05,0.14411766129867237,,0.0003355886827411947,-0.2406697605024288,-0.61839872392072,,-0.2724187118257256,-0.031184237024509308,0.0636506355191505,0.0011810874259638377,-0.1478147101242958,-0.03346966237183484,-0.07646685477400665,-0.1050831753299664,0.12924643949905554,-0.051857503979213744,-0.00950503103257245,-0.010140707728156067,1.022316632945508,,,,,,,,,,,,,,,,,,,,,-0.0021561089151742596,0.004445344029817021,0.00021536283050330732,66.0
2024-09-07 03:00:00,0.00019994908842310325,0.6299896381328295,,0.00023521393216738296,-0.5815467077683899,-0.5560529481312122,,-0.3472160423318521,0.20079085107729558,-0.08183720229779684,-0.009249028819036938,0.10598537016617576,-0.15272115032677705,-0.08699562003182087,-0.25511629505190125,0.293115080058331,-0.05625863192534772,,,-0.009550799537647951,-0.0099275621419526,1.1003959326259485,0.00012391805349861744,0.38937088075795184,,0.001117257414697,-0.270526315199958,-0.5238568595707397,,-0.2735405366461734,-0.006670417294043747,0.029748774304966134,-0.00480357819351114,-0.15405880587921716,-0.048730850724450415,-0.06705493111597327,-0.10645924982495596,0.14388098043047798,-0.071503336779397,-0.00950503103257245,-0.010140707728156067,1.0619755189811033,,,,,,,,,,,,,,,,,,,,,-0.003193295991030798,-0.0010399687763733264,0.00021887552414988487,67.0
2024-09-08 03:00:00,0.0003450767598738499,1.071704105060588,,0.0004008425978954566,-0.6191642783941503,-0.6061195088373632,,-0.3560290609197661,0.22534494379497458,-0.10298390559153414,0.03443757630192748,0.05442844593251679,-0.09153229703430464,-0.07356509969374607,-0.22957479631368494,0.3501633198546416,-0.1451921476104078,,,-0.009550799537647951,-0.0099275621419526,1.1732656230203231,0.00018865610391907744,0.5885207371029649,,0.001768303362923514,-0.28963078775601614,-0.5694373102521817,,-0.2817796888247631,0.012388075873924747,0.021229977992165718,0.01618280096433115,-0.168430072155912,-0.02891705366259763,-0.0637125762974506,-0.09713199591905423,0.15496136817945955,-0.11338226969676014,-0.00950503103257245,-0.010140707728156067,1.0943531606024695,,,,,,,,,,,,,,,,,,,,,0.0017109939860215917,0.004907937344214407,0.0002197991097189421,68.0
2024-09-09 03:00:00,0.0003536377790711433,1.0967076766962778,,0.0003953581069979869,-0.6179948645844662,-0.6121755306617509,,-0.3599228971592568,0.2107319116030465,-0.11257483945041205,0.011891312886390146,0.12374792713081068,-0.10193967529291292,-0.048366509123849884,-0.15766995388996566,0.3445969784741526,-0.07232340408346782,,,-0.009550799537647951,-0.0099275621419526,1.1775641748549317,0.00016865106796202245,0.5282617879722237,,0.0015673249204427586,-0.2938850773350933,-0.5509193150748513,,-0.2411936642186038,0.020499690753990017,0.03616838706686824,0.021362119048762583,-0.16047705362598702,-0.04833316777659828,-0.051395896922951635,-0.07966851399018401,0.1311920598572773,-0.10658724551387959,-0.00950503103257245,-0.010140707728156067,1.0843479800226823,,,,,,,,,,,,,,,,,,,,,0.0064618092857240406,0.0047314893967267905,0.0002191910069408409,69.0
2024-09-10 03:00:00,-6.833773101069342e-05,-0.20909740394437012,,-9.030309286425272e-05,-0.47634920377243,-0.8562578347950845,,-0.4014362204961481,0.11579488845341791,-0.10287591368970934,-0.002614829582573941,0.18864449933484326,-0.1983430298070649,0.11013821971311823,-0.2749728345662578,0.39095217005060495,-0.09870417584437877,,,-0.009550799537647951,-0.0099275621419526,0.9692881762312804,0.00017675436681129908,0.554966548453215,,0.0016497373623975224,-0.29008017842116746,-0.5467439668476864,,-0.2776365650716461,-0.005365143606956052,0.023872893664241703,0.015250248280229806,-0.1426211687270324,-0.06977522569121425,-0.039315456758220055,-0.06816713788110913,0.12899492746394153,-0.08321629945298016,-0.00950503103257245,-0.010140707728156067,1.0887604298429394,,,,,,,,,,,,,,,,,,,,,-0.0005891324303064494,-0.007030327337048841,0.00021308923202205494,70.0
2024-09-11 03:00:00,-0.00011199791007061008,-0.3430293462274059,,-0.00013368868285357216,-0.45119032546241966,-0.8644494493558914,,-0.40902159959539497,0.11496630473491617,-0.09490665167754972,0.00529855032203529,0.1798918455184419,-0.1892115717293898,0.09458233278802393,-0.2584419140907623,0.3749640634531366,-0.11108283253107576,,,-0.009550799537647951,-0.0099275621419526,0.9497804325458672,0.0002167047792239891,0.6820796974372264,,0.0020542266408352847,-0.3140551964413004,-0.5122414330822139,,-0.2721883183696748,-0.013172737448868821,0.02853745315110421,0.016456757083445687,-0.13930768639010166,-0.07547877323372153,-0.02490069269512444,-0.06535999648781113,0.14414706726088275,-0.08668796802348942,-0.00950503103257245,-0.010140707728156067,1.1110501270600353,,,,,,,,,,,,,,,,,,,,,-0.0007401530268528189,-0.00015112103833303032,0.00020508075109964167,71.0
2024-09-12 03:00:00,-0.0003084359634018501,-0.9694231610914038,,-0.0003303089919205662,-0.4301334402486864,-0.7780692296238936,,-0.42150221440449676,0.14110428811867767,-0.059105279707521455,-0.025816949370066976,0.29758708021475205,-0.2373554714681816,0.15832173588040457,-0.24202042764250992,0.3481841898107566,-0.2051843016397977,,,-0.009550799537647951,-0.0099275621419526,0.8616981302064792,0.0002207979095379883,0.6949819378917548,,0.002095665415072371,-0.3165965106593896,-0.510855355390205,,-0.2738919956661096,-0.011831089011114668,0.028327169136197948,0.01672905537843385,-0.1403739712493049,-0.07538944363658083,-0.02494133224269187,-0.06378064820112521,0.14112003675111315,-0.0840284878499117,-0.00950503103257245,-0.010140707728156067,1.113217139679552,,,,,,,,,,,,,,,,,,,,,-0.0005665602281336168,0.00017370629131232396,0.00020568735928357042,72.0
2024-09-13 03:00:00,-0.0003244181878569868,-1.0196350038765774,,-0.00033512953477995804,-0.41994474840815166,-0.7844539349413449,,-0.42428315077291817,0.14390462601205706,-0.053813142582624936,-0.03064100164288681,0.28771473366755057,-0.23912255652040396,0.1493378506053303,-0.24218300712812535,0.333433873007821,-0.20136803124294336,,,-0.009550799537647951,-0.0099275621419526,0.8555668072965128,0.000263601967194005,0.8327296472244501,,0.0025304602986075584,-0.3412532046355404,-0.4639700186692768,,-0.2684677252542929,-0.010586294315502875,0.036853882482875036,0.006286821792804004,-0.12509666306754422,-0.07362530477870194,-0.008868909430921414,-0.06651418138789912,0.1475162441318446,-0.0883351163474052,-0.00950503103257245,-0.010140707728156067,1.1381987405713432,,,,,,,,,,,,,,,,,,,,,-0.0011537891377375598,-0.0005877344808285521,0.00020405172849056487,73.0
