datetime,close,Volume,funding_rate,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7
2022-05-07,35501.953125,24375896406,4.793333333333334e-06,-0.015067299056939674,-0.10593526381049721,,1.2802045695029836,34.783348780703975,-10.051712471493119,-1013.3061549869744,-711.4909976022361,-301.8151573847383,0.03681070087913265,-0.2688655292060331,,0.1800496979755514,41.58971414223815,-23.57539824924301,-1253.814101808537,-1009.3571745049487,-244.45692730358837,0.029179728194211926,-0.06403439177510285,,0.061157083179010384,43.590682763103715,-6.202725957153269,-1150.6244603270025,-865.9820155553743,-284.6424447716281,0.027760909432744424,5.32044,-1.7930533,2.6665766,9.94772,2.0199492,2.1780703,7.7069883
2022-05-08,34059.265625,36763041910,5.7803333333333336e-05,-0.04148559878699712,-0.17216991267359125,,0.7915897223664315,31.01071484866044,-15.816387761050704,-1283.2912071418614,-825.8510395101612,-457.4401676317002,0.03645994772256309,-0.31398491373916293,,0.21299251383586346,39.72842005117181,-26.946995095683807,-1417.0199323943307,-1090.8897260828253,-326.1302063115054,0.029660937464804617,-0.1524112899716343,,0.03596185602656569,42.282577550646174,-14.136493988146755,-1295.0306559261226,-951.791743629524,-343.2389122965985,0.027484184548593325,10.084165,7.298377,7.2681365,0.2982522,0.3492493,2.1373394,4.165577
2022-05-09,30296.953125,63355494961,0.0001,-0.1170549632581505,-0.22962531894319432,,0.14405818807865742,23.737159783515395,-20.516864502919123,-1933.682159190088,-1047.4172634461465,-886.2648957439415,0.04502397300466232,-0.40789501639141734,,0.16366164446483786,35.463961620768856,-33.495130563058815,-1747.850446393888,-1222.2818701450378,-525.5685762488501,0.03490452467564133,-0.2611637813316066,,0.017002969802584797,39.16113197027618,-22.98452276890779,-1555.3977962306162,-1072.5129541497427,-482.88484208087357,0.03150711429271959,11.9114065,10.826455,-0.0705218,8.750147,6.5335646,6.672651,5.0091314
2022-05-10,31022.90625,59811038817,0.0001,0.023678692386482958,-0.2349993615512316,,0.0,27.301477097684582,-20.942864563211803,-2149.247309558792,-1267.7832726686756,-881.4640368901164,0.04458180363696197,-0.33127061890435966,,0.0,36.8123453942765,-28.198916455902197,-1974.842039022762,-1372.7939039205828,-602.0481351021792,0.03465326636378003,-0.282350556619324,,0.0,40.03117848436614,-24.599068475889613,-1758.6379102628853,-1209.737945372371,-548.8999648905142,0.03101496247512929,11.795732,10.794231,-0.03210755,8.255833,6.4693456,6.240415,4.434309
2022-05-11,28936.35546875,70388855818,3.669e-05,-0.06962706368652095,-0.3181103319592774,,0.048814089336165024,23.83309932962264,-27.247748499818307,-2491.5802761035593,-1512.5426733556524,-979.0376027479069,0.04562569153636826,-0.40775060682241343,,0.01917403129166841,34.66739254306212,-33.485525930043,-2265.1514347599878,-1551.2654100884638,-713.886024671524,0.035999417229958405,-0.34728670342805096,,0.0,38.42261724251032,-29.33972862063081,-2010.6541170296186,-1369.9211797038206,-640.732937325798,0.03221071939666854,11.859353,10.913805,-0.037039865,9.121418,6.6790986,6.9369607,5.4642124
2022-05-12,29047.751953125,66989173272,-0.0002514866666666,0.0038423156405122537,-0.284565662657936,,0.0,24.388660410506006,-24.76590468645903,-2583.560950665007,-1726.7463288175231,-856.814621847484,0.04624941337288707,-0.37555431892296387,,0.0,34.8761163834436,-31.3091593089814,-2488.064569270253,-1738.6252419248217,-749.4393273454311,0.035979447549478356,-0.36398290576247505,,0.0,38.55687024581815,-30.509692652042368,-2227.2038202868716,-1541.3777078204307,-685.8261124664409,0.03203113602187468,11.915018,10.871891,-0.074857645,8.894297,6.602454,6.8063073,5.1564975
2022-05-13,29283.103515625,42841124537,-5.623333333333333e-06,0.008069582993285078,-0.25304390110673136,,0.006258411405615968,25.63022608948549,-22.356620522738044,-2500.8025302163005,-1881.5575690972787,-619.2449611190218,0.04698118560129577,-0.37910997121961154,,0.0,35.325878818625,-31.552966351044404,-2646.3882575549214,-1920.1778450508418,-726.2104125040796,0.035916667905063836,-0.36518801020120206,,0.0,38.843788308571874,-30.593385290562086,-2407.0171369909804,-1714.5055936545407,-692.5115433364397,0.032020473753702774,10.831824,9.6814575,1.8201951,4.981869,3.5327725,2.3302827,2.2018747
2022-05-14,30101.265625,28579868620,0.0001,0.02755654035085545,-0.24528794095627768,,0.06631333058685795,29.96139045068543,-21.752080200745567,-2231.1802355322434,-1951.4821023842717,-279.6981331479717,0.047566963730035126,-0.3380347842914389,,0.0007913508410056329,36.88704332283986,-28.682951966300557,-2718.1213411506833,-2079.7665442708103,-638.354796879873,0.03652032198820435,-0.31503114696438045,,0.0,39.83849369174004,-27.023385608502267,-2532.663023457564,-1878.1370796151455,-654.5259438424187,0.03227075540176225,7.18972,1.018231,10.27861,6.4796286,10.23373,6.6342216,3.4490957
2022-05-15,31305.11328125,25835372065,9.114333333333334e-05,0.039214229608877514,-0.20763827295321727,,0.13328697311920026,35.910968767746965,-18.749911289168114,-1803.0585435866087,-1921.7973906247391,118.73884703813042,0.049998694018143205,-0.23307356012771227,,0.00022207417842963386,39.11509327509321,-20.790469525056665,-2696.0130275974443,-2203.015840936137,-492.9971866613073,0.036093889949363606,-0.27169115546803624,,0.0,41.2700699109927,-23.791040804901726,-2595.7119416688292,-2021.6520520258823,-574.0598896429469,0.032834816746830274,5.8673115,-1.3373461,6.23136,10.243095,6.365737,0.516675,5.284202
2022-05-16,29862.91796875,32613897286,7.941e-05,-0.047163938825930986,-0.23437996993824825,,0.18472332609985131,32.34505217703142,-20.89388206846855,-1673.376897504113,-1872.113292000614,198.7363944965009,0.05074162228216429,-0.2954364907554041,,0.02514224223219741,37.48187139812013,-25.579332277380935,-2738.1993751506234,-2310.0525477790343,-428.1468273715891,0.03652122920749012,-0.3495588856039409,,0.0032253729559684574,40.10561563749206,-29.500099365032085,-2697.0517190297614,-2156.7319854266584,-540.319733603103,0.032948029549186936,8.897192,5.0370193,10.553868,0.044073366,2.4670858,5.997945,6.3539557
2022-05-17,30425.857421875,29101473475,4.665e-05,0.018675310971867837,-0.26601733649937215,,0.3206047523478586,35.071391263110414,-23.3574159755256,-1445.2589515988439,-1786.74242392026,341.48347232141623,0.047868012813179706,-0.302337597279027,,0.0183922552527088,38.51434090884021,-26.09114915023063,-2725.789299914468,-2393.1998982061214,-332.5894017083465,0.0363437659654167,-0.3434148207227053,,0.0,40.770024360123095,-29.06561000280768,-2760.8069684963557,-2277.546982040598,-483.2599864557578,0.0330235803953566,7.5334163,1.3194221,10.615364,5.502149,9.996823,7.251142,3.75771
2022-05-18,28720.271484375,31285268319,-3.2720000000000005e-05,-0.05768962303395388,-0.24176559480424942,,0.2951997091063716,30.97446501066507,-21.47597796317427,-1490.2598757242413,-1727.4459142810565,237.18603855681522,0.04569568146931562,-0.32966284695844017,,0.021537937676215535,36.62617674875594,-28.08338383792935,-2790.129371264713,-2472.58579281784,-317.5435784468732,0.037126669585624404,-0.42569816972244423,,0.005006917529515557,39.42058571790997,-34.668649783956795,-2871.764847882274,-2396.390555208933,-475.37429267334073,0.03346160650605613,8.63355,3.0757487,10.898136,2.1109657,5.8132935,7.8050046,6.1194096
2022-05-19,30314.333984375,33773447707,4.249333333333333e-05,0.054017472510896065,-0.1730343421857162,,0.3962564261778282,38.27508130449416,-15.889127116355152,-1229.2613139347159,-1627.8089942117883,398.54768027707246,0.049959642878102554,-0.2910005536746729,,0.011325683686200435,39.48305034210121,-25.24847358622929,-2740.3086017216556,-2526.130354598603,-214.17824712305264,0.038484445927765336,-0.38046341361921393,,0.0,41.27098543514551,-31.64554280593045,-2906.860704557206,-2498.4845850785878,-408.3761194786184,0.034417494165681996,8.878225,5.935337,10.085094,-0.4240687,1.0267292,4.652973,5.9300494
2022-05-20,29200.740234375,30749382605,0.0001,-0.03742660999960213,-0.19539365312837875,,0.8280803794290711,35.438419066589276,-17.748918963525334,-1178.3771663519547,-1537.9226286398216,359.54546228786694,0.05040803673493781,-0.32524159083457044,,0.03519190336683376,38.24222491449029,-27.764718126042887,-2741.2539775540063,-2569.1550791896834,-172.09889836432285,0.03878641103043347,-0.42131373910438846,,0.011925210138603428,40.39309961695365,-34.381580153178334,-2970.6415654968587,-2592.915981162242,-377.72558433461654,0.034630315785644995,8.283184,2.4814456,10.922404,2.8635044,7.13758,8.024621,5.454175
2022-05-21,29432.2265625,17274840442,6.699999999999998e-07,0.007896156156526583,-0.14601189818485502,,2.983287861303488,36.49825306204386,-13.58525786622858,-1066.0571039629467,-1443.5495237044465,377.4924197414998,0.05010804852926112,-0.29968791179610166,,0.024656019035097208,38.65512201445556,-25.89505426091267,-2712.148592431804,-2597.7537818381074,-114.39481059369655,0.038872352249670714,-0.4642307587402441,,0.01591589597183013,40.6603422381203,-37.138152147922675,-3011.9059329217926,-2676.7139715141525,-335.19196140764006,0.03376096402598374,1.1467775,4.1064787,-0.47479087,-0.34456086,7.9036126,6.4328594,0.8845889
2022-05-22,30323.72265625,21631532270,3.1156666666666666e-05,0.02984011653578575,0.0008831816090814496,,,40.56863883093,0.0883571728799049,-826.420599149762,-1320.1237387935098,493.7031396437478,0.03974739617237022,-0.2973940636247015,,0.03801747072011719,40.240440963980255,-25.72487365702433,-2622.423029095691,-2602.6876312896243,-19.735397806066885,0.03893930430454206,-0.44093705496782837,,0.022053086512949585,41.68586673102937,-35.6566793777817,-3009.3318046583445,-2743.237538142991,-266.0942665153534,0.03409688830734454,2.8696222,0.5493982,0.3509802,7.6605735,0.4035029,5.27139,6.0804486
2022-05-23,29098.91015625,31483454557,0.0001,-0.04122961033666706,-0.06402512111406866,,,37.0353538423252,-6.201856390388957,-820.946132972309,-1220.2882176292696,399.34208465696065,0.04060193140721631,-0.3550589683006038,,0.05735835170919521,38.82036019211825,-29.88679025787448,-2596.6751488451337,-2601.4851348007264,4.809985955592765,0.039064854783956326,-0.48930726504368566,,0.03223017983159412,40.70155846163761,-38.69490710691192,-3043.0933459207736,-2803.2086996985477,-239.8846462222259,0.0343217516162171,8.672971,3.20928,10.920651,1.9615061,5.5125184,7.7337327,6.2323527
2022-05-24,29655.5859375,26616506245,-3.385333333333333e-05,0.01894978176706928,0.02455172433952164,,,39.624426993107754,2.4855599715269516,-704.5613019515295,-1117.1428344937217,412.58153254219224,0.03601194745456859,-0.33301131868732387,,0.05505982293258781,39.81493339979869,-28.323791869609828,-2528.566326733744,-2586.90137318733,58.335046453586074,0.03937225554198733,-0.46182948804188606,,0.027890752276260936,41.34271766798311,-36.98702245559901,-3045.6794344403897,-2851.702846646916,-193.97658779347375,0.0345265903509132,6.3516593,-0.6162431,7.6916003,9.877514,7.9996715,1.9280075,3.9365687
2022-05-25,29562.361328125,27525063551,7.893e-05,-0.0031485281301596416,0.017560880568849687,,,39.33101822029646,1.7715979392499515,-617.865480137214,-1017.2873636224202,399.4218834852062,0.03603253218806293,-0.31547540710916405,,0.059062903121484,39.70356740713321,-27.05579900925349,-2460.4614272686704,-2561.613384003598,101.15195673492781,0.0393401216955003,-0.43206000662946253,,0.025780736689548438,41.26661172183209,-35.08295790125512,-3043.554899152623,-2890.0732571480576,-153.4816420045654,0.03436804105492602,6.502883,0.16172744,9.289646,8.128172,9.944855,4.6176357,2.9701016
2022-05-26,29267.224609375,36774325352,6.079e-05,-0.010033699544872113,-0.0005424019693073815,,,38.35690719179921,-0.054225489595142354,-581.7297947606094,-930.1758498500582,348.4460550894488,0.036100988817664985,-0.3058980214021173,,0.05760239625567177,39.344604615734795,-26.35382810397422,-2403.689071412904,-2530.02852148546,126.33945007255579,0.03929816271465777,-0.4582771601843523,,0.03216999702633431,41.02310569987496,-36.762781647455576,-3044.428999349926,-2920.9444055884314,-123.48459376149458,0.03420989955626681,10.096132,7.3071585,7.26045,0.31102982,0.35757512,2.1262941,4.153771
2022-05-27,28627.57421875,36582005748,0.0001,-0.022097889022563728,-0.050196831342726636,,,36.24900299881743,-4.895778883882063,-627.2404597311324,-869.5887718262732,242.34831209514073,0.035560427886330376,-0.3215942910971024,,0.05956472981042848,38.5660141843934,-27.50077335117424,-2375.367727133147,-2499.0963626149974,123.72863548185023,0.039358898563370395,-0.4714180136662458,,0.03212396629518435,40.49562406352762,-37.58833654064215,-3060.2899321015902,-2948.8135108910633,-111.47642121052695,0.03426019487387808,10.029758,7.267729,7.436024,0.25222734,0.32158154,2.2125196,4.2271976
2022-05-28,28814.900390625,35519577634,9.570666666666668e-05,0.006522241153916333,-0.08288881979768796,,,37.34146271941857,-7.954652226467098,-602.7415990480404,-816.2193372706266,213.47773822258625,0.03334745445183285,-0.31463034835984055,,0.06163843754823295,38.93065719120178,-26.994130821042745,-2326.440377082363,-2464.5651655084703,138.12478842610744,0.03942530828688308,-0.47756061375537656,,0.03630001388195662,40.72297144281241,-37.970531393369704,-3059.9948582686447,-2971.0497803665794,-88.94507790206535,0.034199644651464516,9.593347,6.998559,8.557852,-0.009086857,0.2113032,2.7882369,4.657061
2022-05-29,29445.95703125,18093886409,0.0001,0.02166399017895866,-0.01406089079279837,,,41.029419672814896,-1.3962498170350537,-472.9896500079594,-747.5733998180932,274.5837498101338,0.03175796481505447,-0.3177154082569788,,0.08257101524767567,40.16336797959763,-27.21901123716573,-2236.6065229293563,-2418.9734369926473,182.366914063291,0.03934815409194102,-0.45953040932255057,,0.04320520363180161,41.489997254120325,-36.841983996353704,-3029.3868002523595,-2982.7171843437354,-46.66961590862411,0.03440568711645921,1.6370815,3.4293687,-0.9215084,0.62071174,6.043553,7.7300663,0.96160877
2022-05-30,31726.390625,39277993274,0.0001,0.07459222816391974,0.041856026399253544,,,52.07273416103022,4.274434028570605,-48.46775352901386,-607.7522705602773,559.2845170312635,0.03785773584459653,-0.1835236231045117,,0.06662941121034839,44.345988733910346,-16.766778676521074,-2024.0455018626817,-2339.9878499666543,315.94234810397256,0.040855747991185555,-0.36179332055273467,,0.04420295983406673,44.14989865174791,-30.357371003094237,-2912.8080107715687,-2968.735349629302,55.9273388577335,0.03610950677928095,10.835044,8.211608,4.9855633,1.9832481,1.2482992,1.3851613,2.9246025
2022-05-31,31792.310546875,33538210634,0.0001,0.0020756074770069063,0.10162125691021431,,,52.35216131300275,10.696413730529374,222.83901901285208,-441.63401264565147,664.4730316585035,0.03318521475199999,-0.2105007506220249,,0.10080588743079437,44.461610303811774,-18.9821552984667,-1829.4904566652149,-2237.8883713063665,408.3979146411516,0.040426120735436305,-0.30677200797515297,,0.043079786727345984,44.22455155008984,-26.418165750152,-2798.637495402236,-2934.715778783889,136.07828338165336,0.03555910436313664,8.856836,5.75693,10.240463,-0.4184613,1.2729292,4.94413,6.09271
2022-06-01,29799.080078125,41135817341,0.0001,-0.06474693067083527,-0.017143146271516793,,0.4747157429670795,43.95719656763161,-1.6997038645664413,95.10252629816023,-334.2867048568892,429.3892311550494,0.03566177701451693,-0.288731588014385,,0.12315207374948811,41.75891313087345,-25.07867237603245,-1762.3901554693039,-2142.788728138954,380.3985726696501,0.04148479566743695,-0.37837186287752106,,0.048081231171971016,42.47600911639791,-31.502426374822267,-2760.4557050258554,-2899.8637640322827,139.40805900642727,0.036396368939745044,11.023028,9.253576,3.1584847,3.7265031,2.1797137,1.6627017,2.1825328
2022-06-02,30467.48828125,29083562061,9.733333333333334e-06,0.02218263391098452,0.04246609763906977,,0.8136017100658259,47.042232922002846,4.338068270556337,108.50166074383014,-245.72903173674533,354.2306924805755,0.034443615990906375,-0.23684660044257153,,0.12049495392578381,42.956933750218035,-21.088767178447437,-1658.8911101366539,-2046.009204538494,387.11809440184015,0.0416349576232859,-0.32783525670759933,,0.038781561251530365,43.24246897962544,-27.951829554311885,-2695.3537178552433,-2858.961754796875,163.60803694163178,0.03648200580227651,7.5374475,1.3265884,10.619748,5.4774504,9.983884,7.2668047,3.7687232
2022-06-03,29704.390625,26175547452,7.009999999999998e-06,-0.02536528971019155,0.009204651772351661,,0.8275576124267061,44.043597453117115,0.9247144857425362,3.262622338374058,-195.93070092172144,199.1933232600955,0.035295897073009785,-0.2387597115948433,,0.12659829708782153,41.942115019700175,-21.239588822712523,-1602.7994592419163,-1957.3672554791788,354.5677962372624,0.04165919877920117,-0.3648257817077235,,0.04721590121777872,42.58271647202312,-30.568239683125633,-2657.4384524796224,-2818.657094333425,161.21864185380264,0.03649276527466041,6.0175915,-1.0853564,6.7992897,10.211287,6.962775,0.921404,4.6938467
2022-06-04,29832.9140625,16588370958,7.009999999999998e-06,0.00431741536890466,-0.016318049394529476,,0.828711712955748,44.68691873251542,-1.6185631273370051,-42.94211917878056,-165.33298457313327,122.39086539435272,0.034234298223306155,-0.25424287642634047,,0.15674775632919424,42.17914696738692,-22.4496572329573,-1538.6766237111406,-1873.6291291255714,334.9525054144308,0.04144116013027114,-0.3469897197615017,,0.04458321585746124,42.732598371459446,-29.318740557755536,-2612.119511856352,-2777.34957783801,165.2300659816583,0.03650969072449699,0.7112816,4.1544437,0.09244153,-0.40786776,9.181812,5.44917,1.3967104
2022-06-05,29906.662109375,17264085441,3.979666666666667e-05,0.002468985857085947,0.027380546799223478,,0.7432241210116617,45.07942222480392,2.7758838691472687,-58.942561608004326,-144.0548999801075,85.11233837210318,0.032058378266368134,-0.25333845217507184,,0.19319332377215462,42.31837168756325,-22.37948709526063,-1471.1861518875776,-1793.1405336779726,321.954381790395,0.04144742997868004,-0.2787737393495668,,0.03185312608132009,42.81983303405973,-24.328890220780465,-2562.2431334714674,-2734.3282889647016,172.0851554932342,0.035600474146862016,1.1362343,4.11406,-0.46428466,-0.35562205,7.9339385,6.411046,0.890355
2022-06-06,31370.671875,31947336829,8.564e-05,0.04779217112896654,0.05622293616112075,,0.726351010539682,52.35094722798061,5.783348678777054,142.81132022289603,-86.6816559395068,229.49297616240284,0.03424469097482038,-0.1851240392052053,,0.21968451107128634,45.02575388790487,-16.899879926937963,-1326.2717935357687,-1699.7667856495318,373.49499211376315,0.04243964185042904,-0.24618056002236127,,0.03612888729872871,44.52833387865222,-21.821894622362354,-2458.7610195293382,-2679.2148350776292,220.453815548291,0.03621014665216347,8.8814125,3.6823366,10.853468,1.4824902,4.6255345,7.3701425,6.4841027
2022-06-07,31155.478515625,40770974039,-1.3129999999999998e-05,-0.006883334658869973,0.0524881296324105,,0.7395787050605468,51.27000919556185,5.389005194197198,229.76316305669388,-23.392692140266668,253.15585519696054,0.03432817755834855,-0.24232005139706692,,0.37813107980907873,44.70795909908136,-21.51950405710719,-1208.012596448225,-1601.4159478092706,393.4033513610457,0.041280275831420056,-0.2786403121767217,,0.04857750197412215,44.330034356395764,-24.3187929649274,-2367.515417534527,-2616.874951569009,249.3595340344823,0.03597502340960921,10.989235,9.067359,3.4898756,3.413928,1.9929377,1.5785656,2.2792995
2022-06-08,30214.35546875,30242059107,0.0001,-0.030672946983430784,0.03184888219385177,,0.7061205723377119,46.701382813541734,3.2361485313903358,139.17474735823635,9.120795759433936,130.0539515988024,0.035490768971825466,-0.19105163365142092,,0.36844461088048974,43.32993646441546,-17.39100669896604,-1152.0209728700283,-1511.5369528214223,359.515979951394,0.03935615925902303,-0.27894888580561167,,0.04373324864522437,43.467772682427025,-24.342142586896923,-2313.3853178879363,-2556.177024832795,242.79170694485856,0.035979065645709976,8.035341,2.1524918,10.879072,3.4648976,8.077344,8.032507,5.0022087
2022-06-09,30111.998046875,21692004719,9.702e-05,-0.0033934595457949636,0.0505533116706205,,1.0095218216798834,46.21614902037886,5.185293789764266,63.40936126037559,19.978508859622266,43.430852400753324,0.034784784259307415,-0.1797313130895788,,0.5151364987088246,43.18079443744027,-16.4505332263369,-1103.3042922398417,-1429.8904207051064,326.58612846526466,0.03932475995900364,-0.2976975245785355,,0.04698122166912766,43.37431489340628,-25.747409838112052,-2262.6709138379556,-2497.475802633827,234.8048887958712,0.035870599537235426,2.903157,0.5348643,0.3482145,7.728442,0.3952465,5.1995587,6.0883827
2022-06-10,29083.8046875,29867476527,7.597333333333333e-05,-0.03474221923780006,0.009288851278904237,,1.5923129337728,41.52141486390908,0.9332126546669884,-132.45051263924688,-10.507295440151562,-121.94321719909532,0.036371013081023446,-0.19940623327043913,,0.8295440452555756,41.69547010061501,-18.07829674863839,-1110.9597679177023,-1366.1042901476255,255.14452222992327,0.03961672963957846,-0.32925417097663084,,0.04899499395383055,42.44072678035236,-28.05398723777785,-2248.209894184565,-2447.6226209439747,199.41272675940945,0.03608604713223503,7.8182154,1.8871046,10.821656,4.033663,8.735235,7.9257116,4.609271
2022-06-11,28360.810546875,27246574439,2.9156666666666668e-05,-0.02517319741030233,-0.03754833631035677,,2.1848458228529384,38.539180215098966,-3.6852138418302065,-350.24345500833806,-78.45452735378888,-271.7889276545492,0.03644259586793749,-0.1830938318937443,,1.5770704374374511,40.681665281821694,-16.730998081010444,-1149.3408042153023,-1322.751592961161,173.41078874585855,0.03926952837103815,-0.33676984550499117,,0.044447059850976064,41.79642294988946,-28.592683185903372,-2255.347369123916,-2409.167570579963,153.82020145604702,0.03614524238905201,6.546966,-0.041140795,8.903459,8.594677,9.54486,4.011885,3.199765
2022-06-12,26762.6484375,34163220274,3.667333333333333e-05,-0.05800108151881945,-0.1701416459930959,,0.5427276475366872,32.88337758483648,-15.645467668133145,-697.5992943283527,-202.28348074870166,-495.31581357965104,0.031116109900464966,-0.12403995015441331,,1.0991484423121394,38.547105705709285,-11.665544957336365,-1260.4603846391474,-1310.2933512967584,49.832966657610996,0.035284505373396065,-0.42231719538819606,,0.051087402138333904,40.41506520642818,-34.447392343556835,-2313.0621034755422,-2389.9464771590788,76.88437368353652,0.0365083656830672,8.954485,6.197396,9.780098,-0.35664552,0.72941005,4.196222,5.6247993
2022-06-13,22487.388671875,68204556440,6.180000000000001e-06,-0.17405255177667042,-0.34626980524677325,,0.18780333041607494,23.071194583398807,-29.267837772535284,-1492.5440892328188,-460.3356024455251,-1032.2084867872936,0.053938253752331196,-0.3217711943175665,,0.7646392768177834,33.6768900502758,-27.513597563493907,-1576.314557585949,-1363.4975925545966,-212.8169650313523,0.04546920985777825,-0.6128050415041019,,0.053216220486937436,37.076383451106,-45.81711170494726,-2511.5275278956797,-2414.262687306399,-97.26484058928054,0.04269044365747253,11.8995495,10.886325,-0.06398332,8.95635,6.6259093,6.848512,5.2350197
2022-06-14,22206.79296875,50913575242,-3.711666666666666e-05,-0.012556416941057361,-0.2940792915169954,,0.0,22.591878309074062,-25.478260031753024,-1958.409917611254,-759.950465478671,-1198.459452132583,0.05279544000970017,-0.26470054757210293,,0.0,33.391606183044416,-23.25642739379406,-1846.1653496364488,-1460.0311439709672,-386.13420566548166,0.044217086824992875,-0.6222635905989485,,0.03148824564078934,36.8727613843574,-46.32718712450461,-2692.8494061796664,-2469.9800310810524,-222.869375098614,0.04267648812740665,11.622309,10.854612,0.09002866,7.245983,6.2097774,5.1485243,3.2427547
2022-06-15,22572.83984375,54912007015,-3.3276666666666666e-05,0.01634917508386348,-0.29991275034411624,,0.0,24.79982576173967,-25.9117140363633,-2111.4063847771868,-1030.2416493383741,-1081.1647354388126,0.05240625557754342,-0.2521936881287517,,0.0,34.14146237430194,-22.290579043169018,-2040.849417976322,-1576.1947987720382,-464.6546192042838,0.044368514083411505,-0.5852299758067656,,0.02700513649530946,37.3300720063012,-44.302224432662925,-2835.2638797039,-2543.036800805622,-292.2270788982778,0.04281782335429505,11.745875,10.814984,-0.01333154,7.883162,6.390522,5.874704,3.9917521
2022-06-16,20381.650390625,31183975654,-1.6386666666666667e-05,-0.10211240133010355,-0.37665986196402823,,0.0,20.928605913889342,-31.385058027511715,-2431.9249034975655,-1310.5783001702125,-1121.346603327353,0.056823045336113445,-0.3623756724521402,,0.017867903914967086,31.924867492280512,-30.397915713579764,-2309.310103401396,-1722.81785969791,-586.4922437034861,0.04714030271218262,-0.6677312918849502,,0.029206648433081333,35.75102468446181,-48.712918692268026,-3033.8069120280124,-2641.1908230501003,-392.6160889779121,0.044548068043189906,8.561334,2.9256375,10.906351,2.2935274,6.126013,7.875723,5.9669733
2022-06-17,20471.482421875,27132421514,-2.205333333333333e-05,0.004397810882562394,-0.37657946645037066,,0.0,21.47302267104591,-31.37954147225707,-2516.065343005037,-1551.6757087371775,-964.3896342678595,0.05682697472439523,-0.38553440192043353,,0.0,32.11104174515498,-31.991290077607825,-2514.795361224151,-1881.2133600031584,-633.5820012209924,0.046736986729182285,-0.6569318616748092,,0.013058398844567448,35.864305493080565,-48.156045894769036,-3200.6363737531065,-2753.079933190702,-447.55644056240453,0.04459760451664044,6.553247,-0.09257355,8.742801,8.772899,9.370687,3.7946737,3.2771714
2022-06-18,19017.642578125,42009436760,5.719333333333333e-05,-0.07366571122488891,-0.45271416353234556,,0.0,19.160118057044613,-36.41001289754954,-2672.574759443083,-1775.8555188783587,-896.7192405647245,0.05723884977211697,-0.49841434275420005,,0.0,30.71058549916158,-39.250682764609266,-2749.5058205463974,-2054.871852111806,-694.6339684345912,0.047045300075580984,-0.7301558713163527,,0.018845647340830156,34.851409714496796,-51.816611984455086,-3393.774798508857,-2881.218906254333,-512.5558922545242,0.0453347325078345,10.984052,9.390672,2.8052251,4.059941,2.4612288,1.7657965,2.179918
2022-06-19,20553.271484375,35329942625,2.3076666666666665e-05,0.07765301952407,-0.4228533151372421,,0.009862688096709713,28.030545878947166,-34.48252697209725,-2439.9366090452313,-1908.6717369117334,-531.2648721334979,0.061286553165243965,-0.37359738440419915,,0.0,33.8502141325165,-31.17460421689891,-2845.8831482090354,-2213.0741113312524,-632.809036877783,0.04925024958979149,-0.6772519018683796,,0.01756921212679533,36.77249661551818,-49.19888596739293,-3503.2110423947197,-3005.6173334824107,-497.593708912309,0.046697231733761335,9.440496,6.8733835,8.794549,-0.09612952,0.2696395,3.0099125,4.809072
2022-06-20,20599.537109375,30818458597,2.1376666666666665e-05,0.002248480532576946,-0.41372149994579516,,0.11062408988076505,28.28737765835878,-33.881493429658015,-2191.3064640446973,-1965.1986823383263,-226.10778170637104,0.06165618669555995,-0.3900242148434898,,0.002699422499614825,33.943125006629955,-32.29595201295876,-2906.0905532297293,-2351.6773997109476,-554.4131535187817,0.04903051755207205,-0.6154038643472552,,0.019849586467653026,36.82965715335985,-45.957740618790396,-3590.6120419139625,-3122.616275168721,-467.9957667452413,0.04628027555618957,8.302414,2.5114024,10.922785,2.820282,7.059992,8.020423,5.4928174
2022-06-21,20710.59765625,28970212744,5.665e-05,0.005376928208097346,-0.37767162475426697,,0.14231522553838838,28.94677595575763,-31.454444965173966,-1933.7770537134675,-1958.9143566133548,25.137302899887345,0.06251699261511315,-0.32695766360143863,,0.0001136092087478943,34.17179882436446,-27.888572823841827,-2932.1049802841044,-2467.762915825579,-464.34206445852533,0.04841815083719566,-0.6390796711336779,,0.03058656833008685,36.968977622597684,-47.22220701398714,-3655.7454376616406,-3229.2421076673054,-426.5033299943352,0.04600834954506616,7.4748588,1.2607008,10.559339,5.77002,10.090163,7.1185355,3.6911767
