datetime,close,Volume,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7
2022-03-25,20.809999465942383,0,-0.04049520432695106,-0.5236218819403479,,0.1280868575569948,34.50340796443635,-40.7628840500378,-2.316473705493948,-1.4499043839900367,-0.8665693215039112,0.04575908011662856,-0.1095803319564143,,0.13742445538478698,45.5576926141022,-10.378983284577643,-0.48530296764421266,0.6035929687897565,-1.0888959364339692,0.07843370445684802,0.05329331790891286,,0.11137527518149813,48.15677161082019,5.473897358152905,1.0783952458556278,,,0.07927010777154281,10.73203,1.3537859,1.2738141,9.263568,4.6900835,3.6415806,4.886331
2022-03-28,19.6299991607666,0,-0.058374649206258046,-0.5026415011255542,,0.07168702266134698,32.446343232847155,-39.50693775272369,-2.470334434175669,-1.6539903940271634,-0.8163440401485056,0.04462189402275592,-0.1523297195304316,,0.12553159623642351,44.41415860015985,-14.129489778413806,-0.8030463035695874,0.32226511431788774,-1.1253114178874752,0.07897929533863413,0.0010192942030155653,,0.1105664932234715,47.22770219864049,0.10198138598978906,0.7906954551784438,,,0.07966881703205156,10.735525,1.3448206,1.2500132,9.288727,4.7155137,3.6640415,4.883287
2022-03-29,18.899999618530277,0,-0.03789706365376267,-0.4696728917666582,,0.013918364106561054,31.199708905431734,-37.47932548882827,-2.5679905522931072,-1.8367904256803524,-0.7312001266127548,0.043563593183399106,-0.1260964592299914,,0.11765453674104613,43.71476609927751,-11.847018900454447,-1.103643574347931,0.03708337658472402,-1.140726950932655,0.07850562097841371,0.007434946103410275,,0.11130392916860751,46.66048493118538,0.7462653941384411,0.5049982215708404,,,0.0796073799034771,10.726017,1.3514103,1.2816788,9.265193,4.6941915,3.647777,4.8717313
2022-03-30,19.32999992370605,0,0.02249638739130696,-0.4642317049792066,,0.06156715418720982,32.846173403393664,-37.13821163022422,-2.4615354564299743,-1.9617394318302768,-0.4997960245996975,0.04413949082392215,-0.032071935741893196,,0.11876249344019492,44.24757861696939,-3.1563085654482617,-1.3253590891060227,-0.23540511655342533,-1.0899539725525975,0.07769610373982158,-0.0036147571325741874,,0.10305713394425213,47.042076421825406,-0.3608231762920465,0.26325147936324456,,,0.07953541038018254,10.71325,1.3573036,1.31609,9.258075,4.6829405,3.6480968,4.86251
2022-03-31,20.559999465942383,0,0.061689125338078736,-0.4351750480787027,,0.2063905917075087,37.48238042719054,-35.28486254422413,-2.120173811850215,-1.9934263078342647,-0.12674750401595025,0.048417020696030696,-0.150949360477074,,0.06775522982319974,45.76077258766647,-14.010875796104669,-1.436381900216837,-0.47560047328610766,-0.9607814269307293,0.07172589747476278,0.11045342765472821,,0.11216067188811278,48.12332821265465,11.678433657523895,0.0900464681313018,,,0.07963318725559794,10.87342,1.3386204,1.1041608,9.362487,4.782471,3.6058025,5.0797334
2022-04-01,19.6299991607666,0,-0.04628844907562309,-0.41845563043325645,,0.3149087943723947,35.47620258494129,-34.19376731152271,-1.957496366444854,-1.9862403195563827,0.028743953111528775,0.04778509714225567,-0.33202314952674455,,0.05917571916296822,44.81326953590637,-28.252928644527657,-1.570500197108295,-0.6945804180505453,-0.8759197790577498,0.067683602209867,0.10802429739815232,,0.12849168528888244,47.37838492009335,11.407481417694717,-0.09848671983554169,0.6609661574984692,-0.7594528773340109,0.07965976651114837,10.944518,1.2972908,0.8614666,9.464504,4.8867993,3.6443636,5.1691546
2022-04-04,18.56999969482422,0,-0.05551160660496785,-0.3619919821237802,,0.21062673658069841,33.27697218297078,-30.371204943000883,-1.9294286147417097,-1.974877978593448,0.04544936385173837,0.04216419284713123,-0.4223739522185727,,0.04800688776755258,43.74949917037061,-34.451112796208776,-1.7301389936357552,-0.9016921331675873,-0.8284468604681678,0.06765293829626844,-0.08956599036618124,,0.1039963644277806,46.54200398888495,-8.56720737012303,-0.30490675753890883,0.46779157449099357,-0.7726983320299023,0.07765404438019359,10.940825,1.1290529,0.41781613,9.847261,5.2576036,4.271055,5.0929184
2022-04-05,21.030000686645508,0,0.12440266343456106,-0.19937297548978541,,0.21354618517463841,42.27395963897644,-18.07557216929439,-1.4820633754901458,-1.8763150579727876,0.39425168248264186,0.05942191275711693,-0.2005409992221647,,0.032538581726198404,46.770746274268745,-18.171205983107573,-1.7201845410485,-1.06539061474377,-0.65479392630473,0.06986695821755881,0.09156068451576532,,0.10277305127666828,48.683321056229516,9.588327782077624,-0.40110194271963806,0.29401287104886725,-0.6951148137685053,0.0791014319657969,10.980334,1.335131,0.99838036,9.507542,4.8974338,3.6500282,5.2701855
2022-04-06,22.100000381469727,0,0.049627603419411595,-0.07704484972445762,,0.34258959660127497,45.722622221572735,-7.415167136711825,-0.9948168083004134,-1.700015408038313,0.7051985997378996,0.05926645309106289,-0.09448715492083314,,0.05902942772143067,48.021851977601344,-9.016057848963122,-1.6431739398512129,-1.1809472797652587,-0.46222666008595414,0.0699101523624285,-0.03074425764513895,,0.09521522865722966,49.57807784697032,-3.0276459251368624,-0.44799840274049885,0.14561061629099403,-0.5936090190314929,0.07587969412932938,10.457054,1.2425889,2.7139513,10.158386,5.400292,5.3058133,5.0317755
2022-04-07,21.549999237060547,0,-0.025201844638247307,-0.08790045077444197,,0.42426083990547314,44.25051543214087,-8.414795545283235,-0.7344694078630987,-1.5069062080032702,0.7724368001401716,0.05947109301999835,-0.2657496254848761,,0.053508507860818635,47.43144041160426,-23.336895164901843,-1.5978814727374733,-1.2643341183597017,-0.3335473543777716,0.06484761550441226,-0.10140845218235463,,0.09575490598243074,49.129602494346635,-9.643610514137212,-0.5084899208178193,0.014790508869231375,-0.5232804296870507,0.07568402008894536,11.005863,0.9834264,0.6383061,10.486293,5.761869,4.860804,4.9682565
