datetime,close,Volume,funding_rate,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2023-06-27,30688.1640625,16428827944,0.0001,0.013682563415242948,0.2000265827646863,,0.10962379552772958,71.30197514112079,22.143522685382912,1010.4705417625482,811.8210628625958,198.64947889995244,0.02189078974772025,0.1529850892289586,,0.045206815371312284,60.41334312268233,16.530760317833142,740.264262550787,349.21436570375334,391.0498968470336,0.02442646458671982,0.05636370078771667,,0.07544546380765962,57.8658769438832,5.798240280434685,497.40233349338087,185.75820032848094,311.6441331648999,0.02163773219425756,-12133286266.444908,-3342.0374600337564,1605.0929332453907,1261.6435211033634,39.219044824009956,152.37795714522258,39.040575158540236
2023-06-28,30086.24609375,14571500779,7.966666666666667e-05,-0.01980891791303767,0.16239828944153223,,0.12359455313247182,64.48113539217951,17.63286673182074,859.1732150620628,821.2914933024892,37.881721759573566,0.02393459182319681,0.12782164511078334,,0.029248644553820254,58.10482053504943,13.635031098824136,770.8448132264093,433.5404552082846,337.30435801812473,0.024778454343941953,0.04203748070005447,,0.054713284854072904,56.475310067753995,4.293356789844948,547.4502760421565,258.09661547121607,289.3536605709404,0.021803118624566572,-13990613431.444939,-2876.017549707991,1815.336579774606,1090.1634753038177,-123.8601211937821,180.58729862364567,35.28974132360026
2023-06-29,30445.3515625,13180860821,8.624666666666668e-05,0.011865197537731036,0.14532071371389133,,0.16524538199804398,66.54931440189748,15.641038747191047,782.7746854724974,813.5881317364909,-30.81344626399357,0.02341956635983143,0.13054750998645703,,0.05144780474681377,59.06628255736651,13.945207396019832,810.9602694824789,509.0244180631235,301.9358514193554,0.02480078859952709,0.030378154602433382,,0.08098393010020824,57.1017260072542,3.084427876538238,603.6922508408279,327.2157425451384,276.4765082956895,0.021633750185422674,-15381253389.444508,-1718.4065242634388,1918.7099343571012,995.5056589527716,-202.98025371272604,167.33770008143148,30.114976076424128
2023-06-30,30477.251953125,26387306197,0.0001,0.0010472432791648364,0.13943305619984972,,0.21426615849063105,66.73571330605449,14.96218430870936,708.6072870182725,792.5919627928473,-83.98467577457484,0.023564947455632125,0.12603142292077293,,0.04083483858004716,59.15208052092005,13.4317811301734,841.1534966356958,575.450233777638,265.70326285805777,0.024803370525275484,0.052979018390744925,,0.056035822733137286,57.1575145072165,5.440752172064819,653.6510426067543,392.5028025574617,261.14824004929267,0.021419668434131227,-2174808013.4466057,-9173.354006253223,1617.4319670160808,786.8673757819945,-206.94331840101597,179.2676875807323,30.05142301986209
2023-07-01,30590.078125,9086606733,0.0001,0.0036951443630783326,0.14973080400124175,,0.38177237985002993,67.431085896994,16.152152369216548,650.3939538644299,764.1523610071639,-113.75840714273397,0.02310246027385706,0.08541706753025038,,0.031196355619247947,59.461708404226265,8.917122993833525,867.2066709120518,633.8015212045208,233.405149707531,0.02374405394481525,0.07235257507381616,,0.0460076352585898,57.35728552837494,7.503430755368832,700.7465815697142,454.1515583599122,246.59502320980198,0.02129989238384869,-19475507477.44375,767.9821484209097,2184.280732011739,823.0369244875606,-298.8249455077427,116.34226732333727,18.53414726869431
2023-07-02,30620.76953125,10533418042,0.0001,0.001002809469143997,0.13137436626864382,,0.740235017863574,67.63049475932505,14.039462668992481,592.5909322604639,729.840075257824,-137.24914299736008,0.023144184274520932,0.09859098910672924,,0.026786230968547695,59.54764652011471,10.361481675245617,885.1919997164478,684.0796169069063,201.1123828095415,0.023604259757199802,0.10045286485554915,,0.03433834212632012,57.41230517908931,10.5671524488789,742.2248144317782,511.7662095742854,230.4586048574928,0.020939708798818242,-18028696168.443962,-15.23706289175243,2202.916230679609,717.0608252399396,-312.28141468733367,93.61266032523892,13.890952177313164
2023-07-03,31156.439453125,15271884873,0.0001,0.017342426317960315,0.095188297301464,,1.7736567422247438,70.98900294817116,9.986593741696069,609.5382167601638,705.779703558292,-96.24148679812822,0.019351886690637598,0.11750371484672198,,0.02641573209565297,61.03310869073272,12.46858079713596,923.5543218650273,731.9745578985305,191.57976396649678,0.02371829966893624,0.11907789628715514,,0.032263837317820114,58.36720531334288,12.645766174035098,796.6024007236265,568.7334478041537,227.8689529194728,0.021038865841263486,-13290229337.444414,-2162.0522686293116,2100.20523017783,670.0413363376281,-256.7259945547362,58.571066497280896,10.827200979061011
2023-07-04,30777.58203125,12810828427,0.0001,-0.012234379050443955,0.024679705044199165,,1.5616136652958776,65.76118310631846,2.498676985055785,540.9125055019103,672.8062639470157,-131.8937584451054,0.012576018682928467,0.12284712851954324,,0.016189222599197882,59.44251771467074,13.07115541853691,929.3954908542946,771.4587444896833,157.93674636461128,0.023592071905630948,0.10818285084826541,,0.01944276908321825,57.43945396992186,11.425146858663195,829.7297641967489,620.9327110826728,208.7970531140761,0.02112359308918482,-15751285783.44423,-1136.1686282306728,2257.484819963829,580.2353166902554,-289.0903675788934,40.557244070225615,5.692017086557389
2023-07-05,30514.166015625,12481622280,0.0001,-0.008595533521292817,0.019921895102601568,,2.709369314752797,62.3051193042516,2.0121660417491563,439.18784309116745,626.082579775846,-186.8947366846786,0.012823655091229279,0.12904417698943838,,0.029780000590975405,58.35311507764061,13.774038500050903,914.1739205871017,800.0017797091671,114.17214087793468,0.023469183363127578,0.12232494519977642,,0.028361466920095387,56.8000916535814,13.012126960410011,847.8679034725683,666.3197495606519,181.54815391191642,0.020902218218597095,-16080491930.444319,-1208.9828967545654,2307.1803417507167,439.9730819399564,-329.7174646505683,32.98292550112631,0.8217591051402628
2023-07-06,29909.337890625,21129219509,6.404e-05,-0.020020299639946313,-0.025944310305498597,,1.6806167390861921,55.101841644429946,-2.5610648456867104,272.5773852645434,555.3815408735855,-282.80415560904214,0.011849426881230479,0.09313226628369584,,0.032861657197389614,55.92830535172763,9.760690205342827,862.9709983118155,812.5956234296968,50.37537488211865,0.023715117188659002,0.10958266271575526,,0.03442988255501993,55.35902555619417,11.581230319826611,840.3450086571102,701.1248013799436,139.22020727716654,0.02107935533476035,-7432894701.44606,-6722.421703939926,2076.0605620729793,159.37828071206346,-368.41529482100015,57.4826896922424,-1.2104065576745668
2023-07-07,30342.265625,13384770155,1.4203333333333332e-05,0.01437090998029806,-0.0067803324227065104,,1.4892585119068724,58.7958113337278,-0.6757397832814567,221.29219414815816,488.5636715285001,-267.27147738034193,0.01263822793806561,0.11392609169841306,,0.045007190349260956,57.238731668588635,12.06692950590465,837.9432459533273,817.665147934423,20.278098018904302,0.023739788660575013,0.12473403449830973,,0.04484857935369589,56.16972783225882,13.284711474459233,846.9269147600826,730.2852240559714,116.64169070411117,0.021141359517443982,-15177344055.444569,-1896.51809181723,2240.6617480039636,132.34538610171634,-370.5242802519626,5.245274774482972,-9.496848387920675
2023-07-08,30292.541015625,7509378699,2.6913333333333332e-05,-0.0016401345457067653,-0.0061778062459847795,,1.4550140020119544,58.20000393510154,-0.6158762836656458,173.75724746626292,425.6023867160527,-251.84513924978978,0.012632493700660913,0.11066447317740655,,0.041221302062626086,57.038035830591916,11.70200537819261,808.9637809567503,815.9248745388884,-6.961093582138119,0.02375357418756305,0.11763688856665709,,0.038739257874141925,56.05064935407726,12.483559653789426,848.8840004645062,754.0049793376784,94.87902112682787,0.021143192939687885,-21052735511.443653,1387.6667323858273,2394.179266002916,93.71732065775791,-360.6142940222085,-36.10403934746424,-16.03175136786484
2023-07-09,30171.234375,7903327692,6.227e-05,-0.004012544787339061,-0.0033055150951471356,,1.3786540432848484,56.681975916531904,-0.33000578947337855,120.23256624658097,364.5284226221584,-244.29585637557744,0.012535794124101572,0.15806227408895926,,0.05597565544305694,56.53974785774706,17.123913028643955,772.993243776953,807.3385483865014,-34.34530460954841,0.021754917947485825,0.10394065559959374,,0.038056367736055786,55.756943878576664,10.953460829572856,844.1384905487866,772.0316815799,72.10680896888664,0.02113333915598478,-20658786518.443787,1040.6614876084823,2360.6735775347242,4.039883855300388,-333.6329445362001,-56.401553321904046,-19.720140306106384
2023-07-10,30414.470703125,14828209155,1.8876666666666665e-05,0.008029538805166095,-0.00895853970522387,,1.0599301916347197,59.00469589252569,-0.8918531549088169,117.3029484464023,315.08332778700725,-197.78037934060495,0.01210262217936147,0.11027669433178913,,0.033822667492704725,57.31020546506502,11.658698100859608,751.0656541741155,796.0839695440243,-45.018315369908805,0.01980542338959553,0.11772513771145263,,0.040306598620367125,56.22539728414145,12.493486669751311,846.4229194334439,786.9099291506088,59.51299028283506,0.02112273305366352,-13733905055.444767,-2649.3844202627442,2116.2747110609475,-74.97286648129648,-249.7710738816461,-71.46334901561949,-20.31616904230479
2023-07-11,30620.951171875,12151839152,6.743e-05,0.006765948365584515,0.017616326573398493,,0.8801845905783495,60.93120420356512,1.7772409241712532,140.21863926991136,280.1103900835881,-139.8917508136767,0.010775620502410516,0.15036806681818277,,0.041987283161407284,57.96200495547392,16.22619540696075,739.0629653019023,784.6797686955999,-45.61680339369764,0.018726307100565467,0.11118513687856658,,0.03558356492573629,56.62250218506167,11.76017970105474,853.6834760191086,800.2646385243088,53.418837494799845,0.021077072534959506,-16410275058.444221,-924.8222477911768,2167.7111063690427,-50.516911613871,-191.50927911214563,-104.59563206579166,-23.380616220485745
2023-07-12,30391.646484375,14805659717,6.743e-05,-0.007516669538967959,-0.0017655405033005938,,0.7996585177990853,57.67067658983984,-0.17639828534990332,115.767631793693,247.24183842560905,-131.47420663191605,0.010538491019272208,0.1367130312155104,,0.04116332375258874,56.96680410095894,14.649909185735229,711.9359320308868,770.1310013626573,-58.19506933177058,0.018834509735606342,0.12456479027809093,,0.0350204654270577,56.047404755698935,13.265540314152819,849.817420561325,810.175194931712,39.642225629612994,0.020883989634673784,-13756454493.444782,-2661.387853010805,2088.8635211770293,-116.21608072675774,-156.52398605191092,-103.13764374930578,-23.694565655725878
2023-07-13,31476.048828125,23686079548,1.838e-05,0.03505911799946575,0.03224633421700022,,0.844812097941642,66.77837455540279,3.277188102576249,250.98703829116494,247.9908783987202,2.996159892444723,0.014378849370555934,0.1728230093527161,,0.04904411331685674,60.28896765761379,18.8655705522486,743.2039675741908,764.745594604964,-21.54162703077327,0.019544565348768937,0.15746763784738718,,0.03817279483800203,58.09734118966746,17.054287608153142,882.9164764956513,824.7234512445,58.19302525115131,0.021346951480441526,-4876034662.445599,-6617.96130852764,1772.4847942779047,-45.02460008289067,4.282763881766243,-128.59330408542928,-20.93001662261562
2023-07-14,30334.068359375,20917902660,0.0001,-0.036955452769762046,-0.008404262915840113,,1.0706524647009352,53.617027014010546,-0.8369045825213957,160.38999415018043,230.47070154901226,-70.08070739883183,0.01804536072952896,0.15991287126042592,,0.05516723237388949,55.62930724968319,17.340862892292026,703.0601119536623,752.4084980747037,-49.34838612104147,0.020240630154149706,0.11164658479219054,,0.02489253450836389,55.32944776133844,11.811763103415407,869.5162866843093,833.6820183324619,35.83426835184741,0.021992715381259534,-7644211550.445797,-6186.073523849231,1931.684884618367,-140.0707562961194,-51.812468307823394,-98.17294018515874,-21.28045133932954
2023-07-15,30295.806640625,8011667756,-4.406666666666667e-06,-0.0012621409438578614,-0.010669213328841971,,2.4913509765010575,53.2361897965558,-1.061249915007392,92.90992590977112,202.95854642116404,-110.04862051139293,0.01803904280893766,0.1552166540922241,,0.08378662812664493,55.48128272039562,16.791096638704182,662.8869458378613,734.5041876273353,-71.61724178947406,0.020265562429939297,0.12433181066286957,,0.04572761018118163,55.239639008112775,13.239154825912387,853.9330035900093,837.7322153839714,16.20078820603794,0.021888324471852582,-20550446454.44374,1097.2530632716844,2262.2190875196575,-125.82654071421636,-123.0786725385023,-109.11710884917296,-26.653985085641782
2023-07-16,30249.1328125,8516564470,4.782666666666667e-05,-0.0015417915284865274,-0.02955343117528872,,2.554501273499243,52.74113058796947,-2.912099895079625,41.13566680963413,170.59397049885808,-129.45830368922395,0.017195138484058348,0.15512802756679228,,0.09768242066771046,55.296355657714976,16.780746308271404,622.490295601765,712.1014092222213,-89.61111362045631,0.020266365684789487,0.11915412356324073,,0.04616580914103226,55.12846171822272,12.654353181231048,836.1342817445002,837.4126286560771,-1.2783469115769321,0.021893433606841,-20045549740.443855,759.2755860463985,2200.4881348187773,-196.13158642978692,-125.09237747753372,-99.76125773560692,-27.045303774935686
2023-07-17,30145.888671875,13240156074,5.1080000000000006e-05,-0.003418965294113633,-0.0207380174189584,,,51.59143754058142,-2.0524463511578346,-6.991028925029241,135.07697061408064,-142.06799953910988,0.0169415313508209,0.1510827353167044,,0.11405757136371505,54.879466283818566,16.309288295919586,579.10983006475,685.503093390727,-106.39326332597705,0.02030201797789722,0.10188619562570105,,0.04448776810558795,54.87961197082876,10.725745381565517,814.3768745550442,832.8054778358706,-18.42860328082645,0.02184656316110341,-15321958136.44468,-2030.3838288811385,2014.8676408009587,-294.04052161050413,-104.41899078166273,-83.841287602397,-25.755135180754653
2023-07-18,29856.5625,13138897269,6.086e-05,-0.009643886494910275,-0.021786370392575898,,,48.389118526396786,-2.1550761547547106,-77.5033149926785,92.56091349272882,-170.0642284854073,0.016980081197901332,0.17255420285441433,,0.1717699907145449,53.71031871859745,18.83362300850586,523.4615523384746,653.0947851802766,-129.63323284180206,0.019479695671896304,0.1255127093186866,,0.051383764498123013,54.18153411065482,13.372957779947189,782.4845449522218,822.7412912591409,-40.256746306919126,0.021370239768445785,-15423216941.444832,-2268.4937644531383,1968.082831266397,-379.97291235398495,-113.6406429789468,-73.40127040837504,-26.203457720208437
2023-07-19,29913.923828125,12128602812,7.638000000000001e-05,0.0019193869502834365,0.00015331619765383196,,2.2311313116158864,49.06811928857998,0.015332795118267895,-109.31622632265498,52.185485529652055,-161.50171185230704,0.016070830086570252,0.15665421439458144,,0.20317042914726297,53.91088332232552,16.959111619799568,476.595121080416,617.7948523603045,-141.1997312798885,0.01935492974325242,0.12207757006383253,,0.05399352019487381,54.298921026698004,12.984174027712678,753.9803774986685,808.9891085070465,-55.008731008377936,0.02136611320123144,-16433511398.444645,-1645.1058833655152,1919.4454583278298,-414.0883983675785,-95.28389936306951,-78.2457685473626,-26.958080784117154
2023-07-20,29792.015625,14655207121,5.952e-05,-0.004083626307646249,-0.018301220090290605,,1.4258144029371058,47.62552373960855,-1.8134769723544664,-141.74708977427144,13.398970468867361,-155.1460602431388,0.015501745896268435,0.12362781482156318,,0.2161808562601032,53.404214316528076,13.159462986494988,427.7114145806918,579.778164804382,-152.06675022369018,0.018920477141758325,0.10885461109412875,,0.05282372342454214,53.999452512929444,11.500022989300582,722.1802295460002,791.6273327148373,-69.44710316883709,0.021361202094094596,-13906907089.445126,-3208.1855748456146,1781.9999345950569,-474.9641633866579,-64.82945963157198,-72.4531384181517,-25.966732104506878
2023-07-21,29908.744140625,10972789818,2.457e-05,0.003910458253167224,-0.012750627291416414,,1.0714130732315021,49.17549786280478,-1.2669682441035113,-139.14162272580143,-17.109148170066398,-122.03247455573504,0.015571098544529384,0.120603372281524,,0.2776445854547282,53.83226526774904,12.817735720559508,390.3262190903333,541.8877756615723,-151.56155657123895,0.018911605581168823,0.10720173900244731,,0.05362680786590433,54.24554948713705,11.31587993745837,696.0326965302302,772.5084054779159,-76.47570894768569,0.021357228621455875,-17589324392.444473,-1008.2411693979193,1813.5585709186757,-447.66689248448847,-35.48574357748987,-87.79059077373616,-26.922510325055473
2023-07-22,29771.802734375,7873300598,1.1053333333333331e-05,-0.004589155219131938,-0.013327237723209404,,0.9390923224241389,47.39296098127119,-1.3238823299717912,-151.43024694711494,-43.97336792547611,-107.45687902163883,0.015581272075842839,0.12261682050070581,,0.44455464746432277,53.24108689484313,13.045117223262498,349.12511447482393,503.3352434242226,-154.21012894939867,0.01888198913161673,0.05830308402971451,,0.04270708587283188,53.90098798720352,6.00362270791262,665.9536238961336,751.1974491615595,-85.24382526542581,0.020564243932741297,-20688813612.444057,607.8930214413413,1848.7287452004111,-439.9645783330184,-20.180039803112663,-92.24127311166622,-27.148416169325163
2023-07-23,30084.5390625,9220145050,7.426666666666666e-05,0.010449658783391701,-0.010907117744983747,,0.7802157977152725,51.722486543589355,-1.084785080909202,-108.09644971997841,-56.797984284376575,-51.298465435601834,0.0157123780595203,0.1137072320823558,,0.7713863807314371,54.41888104099282,12.042405264521182,329.25583108016144,468.51936095541043,-139.263529875249,0.01871785471275164,0.08092385492044121,,0.044807042216709725,54.572165124026625,8.428833020212105,648.4908700065571,730.656133330559,-82.1652633240019,0.02052088193217109,-19341969160.4441,150.16510277786438,1736.6295420373121,-400.4745325191004,44.398381243833995,-99.70917622110589,-25.378767505208767
2023-07-24,29176.916015625,15395817395,8.112666666666668e-05,-0.030633538164858885,-0.04830660427542715,,0.8735432803013045,41.09025209966898,-4.715840302101165,-206.81388873774995,-86.80116517505125,-120.0127235626987,0.017523390344736312,0.029545198632356776,,1.2142434126997532,50.60725794321242,2.9985988377841366,261.5301349683323,427.12151575799487,-165.5913807896626,0.017398651224470568,0.05186061617761476,,0.043905059363373605,52.32045161905369,5.322892920790296,598.7851553598775,704.2819377364228,-105.4967823765453,0.020969938920681493,-13166296815.445618,-4268.798929839366,1545.547333139115,-556.0168910670816,21.24049549044571,-50.47819244735129,-21.5360434341444
2023-07-25,29227.390625,10266772793,8.026666666666666e-05,0.0017284554802405464,-0.039061479256218695,,0.7983957709144409,41.8108888892817,-3.830841675437259,-251.60109542004648,-119.7611512240503,-131.83994419599617,0.01754387532331093,-0.02700055909422368,,0.7466428753589134,50.804689457881416,-2.6639302676158723,205.83306930457184,382.8638264673103,-177.03075716273844,0.014143064234947982,0.07116686438112041,,0.05296004707858527,52.431623935361145,7.376038328227423,554.5534041734136,674.336231023821,-119.78282685040745,0.020815189251811993,-18295341417.44477,-1317.137747982957,1592.6081603450834,-561.842673595998,1.3065475487797187,-51.88098272720623,-22.783295349392663
2023-07-26,29354.97265625,13497554655,8.406333333333333e-05,0.004355653333464597,-0.06976494392221971,,0.8229040038740488,43.69688309992854,-6.738698949976659,-250.52639727471978,-145.9142004341842,-104.61219684053557,0.013620615226500224,-0.018807182181063788,,0.5705470936878669,51.31151803877421,-1.8631430651916594,164.73212662967853,339.2374864997839,-174.5053598701054,0.014159426880560036,0.0903150997057731,,0.057432804426590975,52.7154610318908,9.451911202486835,518.0897571501409,643.086936249085,-124.99717909894412,0.020700968363947445,-15064559555.445225,-3032.2409749491017,1407.5835443152778,-580.2614946355083,46.97309376802875,-48.12002653802145,-20.586292514012204
2023-07-27,29210.689453125,10770779217,3.2806666666666665e-05,-0.004927238584293436,-0.03773672973675099,,0.3784545789997931,42.028000708868994,-3.7033572053081047,-260.25473774340935,-168.78230789602924,-91.47242984738011,0.009788083392843788,-0.049580326533511,,0.43021461511475423,50.702876997325845,-4.83712859695293,121.45299147870173,295.68058749556747,-174.22759601686573,0.013383072767942056,0.0694962500556835,,0.05423031786732294,52.35562111398071,7.196804137676957,478.96528085914906,610.2626051710979,-131.29732431194884,0.020625789242088313,-17791334993.444874,-1636.43334892466,1420.3313127764927,-565.4654282337585,58.86147587300792,-49.84282984484284,-20.142917242926448
2023-07-28,29319.24609375,11218474952,7.016e-05,0.0037094442045335473,-0.03276514458835969,,0.36642567568190126,43.77818140063525,-3.223418205889545,-240.08013068624496,-183.04187245407238,-57.03825823217258,0.009953257005014168,-0.04107781442648342,,0.35698820980200013,51.1520342844466,-4.0245555699621995,90.26843664635453,254.59815732572488,-164.32972067937035,0.013398300119958502,0.07962860969463609,,0.05737766939389214,52.60354975284574,8.28848200601538,446.588078077908,577.52769975246,-130.93962167455197,0.020601099156391297,-17343639258.444893,-1789.5526231728472,1330.527397800222,-538.7771694041752,98.52026899870177,-51.11922630504441,-18.345346816733556
2023-07-29,29356.91796875,6481775959,7.365666666666667e-05,0.0012840607690722545,-0.029939292290800834,,0.47549957181535374,44.40912575904545,-2.9495551137958755,-212.54744501099412,-188.94298696545673,-23.6044580455374,0.010007121874357615,-0.037551092934982606,,0.33303885124695953,51.31064652561633,-3.6854793451756116,65.59276212561599,216.79707828570312,-151.20431616008713,0.013403699122097835,0.07929118648840863,,0.05836416400304746,52.69056444015296,8.251949123087265,417.80343520981114,545.5828468439302,-127.77941163411901,0.020601096715647187,-22080338251.444115,930.564272103049,1408.2483477911487,-463.68333529748986,116.9866293279686,-60.86211230922845,-18.010967041076086
2023-07-30,29275.30859375,8678454527,6.022666666666667e-05,-0.0027837737874393067,-0.029304100784126447,,0.5833828564827818,43.26952374350734,-2.8878899129526046,-198.6737749032509,-190.88914455301557,-7.784630350235318,0.01000276884975653,-0.0334500307842453,,0.3053987826540799,50.94145699712873,-3.2896764585740375,40.09141935505977,181.45594649957448,-141.3645271445147,0.013368511741483438,0.12791775839986108,,0.07485332837575023,52.477987737511995,13.645953460301142,388.04898538350244,514.0760745518446,-126.02708916834217,0.019292777540854938,-19883659683.44452,-403.56824418659744,1296.92980611736,-454.3630025403967,144.11718475032424,-47.9318436095743,-14.904906724281066
2023-07-31,29230.111328125,11656781982,5.99e-05,-0.0015450628224417467,-0.02120527711165788,,0.5347952548209359,42.613436253498826,-2.098202604117604,-188.52730972643621,-190.41677758769973,1.8894678612635118,0.009753264178706735,-0.04867765702192983,,0.28385210679174705,50.733165789626106,-4.751189192698224,16.025099209786276,148.36977704161686,-132.34467783183058,0.013114942371318631,0.07055757701508333,,0.05133958734618983,52.358832316068074,7.310635391273802,358.80249917644323,483.02135947676436,-124.21886030032113,0.01784369401434322,-16905332228.445028,-2144.996412608227,1161.0669514528845,-453.49812857807103,166.755367885329,-31.193060278002577,-11.520940483191133
2023-08-01,29675.732421875,18272392391,7.689333333333333e-05,0.01513023382608844,-0.007994430235852841,,0.5918732740935352,50.612075385980965,-0.7962559763759678,-110.96003970587844,-174.5254300113355,63.56539030545704,0.010787443210221095,-0.013738505282803638,,0.2297249903546671,52.69787717963206,-1.3644562721312,19.802876597012073,122.6563969526959,-102.85352035568383,0.012999682417391245,0.1190132349619807,,0.06335214245920923,53.42089531421107,12.638482585004793,347.6146832444174,455.940024230295,-108.32534098587763,0.017290966597802156,-10289721819.44585,-5458.993416420035,908.0650269535395,-403.24837187975584,244.7801635953009,-24.422158006926963,-6.634632371224491
2023-08-02,29151.958984375,19212655598,0.0001,-0.01780750751690934,-0.021718311445115844,,0.8403314553209447,42.9834395444775,-2.1484167056085184,-133.76566996040128,-166.37347800114864,32.60780804074736,0.011780956564811677,-0.043411210337444044,,0.25871245445174956,50.27016538899923,-4.248243202151396,-5.423856610814255,97.04034623999388,-102.46420285080814,0.013146235606716395,0.09506736138136689,,0.06445547495359641,52.03226303801748,9.97329321605543,318.0040551822094,428.35283042067795,-110.34877523846853,0.017489372694368018,-9349458612.446297,-6519.279471951075,883.5034109352164,-423.56043950569983,223.18185828290927,4.767541712649596,-3.4382874426660237
2023-08-03,29178.6796875,12780357746,0.0001,0.0009161807791750279,-0.02471258891910831,,1.3543390679151417,43.454479193206886,-2.440973280898661,-138.4512341612135,-160.7890292331616,22.337795071948108,0.011691679983044967,-0.04354227283743397,,0.2385018313093875,50.390292232217355,-4.260791844429564,-25.08975470770747,72.61432605045361,-97.70408075816108,0.013145552690685592,0.09703440229828199,,0.07074212707690518,52.09696425825557,10.189828080229226,291.6335330871407,401.00897095397056,-109.37543786682988,0.017485594690504497,-15781756464.44525,-2846.6969459240536,1020.9180109250656,-365.47379902318204,188.52215943009605,5.8367948088699535,-3.752913822244043
2023-08-04,29074.091796875,12036639988,9.372e-05,-0.0035908335462961935,-0.023714267246272576,,1.8538344031546368,41.98374806208636,-2.3435293580472765,-150.61000338727172,-158.75322406398362,8.143220676711906,0.011675819745014205,-0.05082825074680847,,0.23874138280400237,49.90415569707828,-4.955810579921492,-47.056776068937324,48.680105626575426,-95.73688169551275,0.013121345482403126,0.11748888342945762,,0.08842041375497611,51.81832068685318,12.466912741054871,263.5419074310048,373.5155582493774,-109.97365081837262,0.017140606412413793,-16525474222.44519,-2534.0006642203116,1003.6295433448417,-359.91220535325215,172.09236066903154,18.817295914299294,-2.1347361148106287
2023-08-05,29042.126953125,6598366353,8.060333333333333e-05,-0.0011000318899209226,-0.03526395791958519,,,41.51849035295036,-3.4649429303517354,-156.47320698436306,-158.29722064805952,1.8240136636964621,0.011088708298568326,-0.05293109210587332,,0.23113989934907075,49.75301308260797,-5.155463439656269,-66.89354569108764,25.56537536304281,-92.45892105413046,0.013114169351567298,0.11295477531519287,,0.09556681727418655,51.732190064240754,11.958129909227711,236.57453415233977,346.1273534299699,-109.55281927763014,0.017145151319167242,-21963747857.444336,515.9059985848617,1117.2146222194829,-312.385422858301,144.78637462669792,16.7789870237647,-2.4982249964402357
2023-08-06,29041.85546875,7269806994,0.0001,-9.347994530765627e-06,-0.004639767749257017,,3.752399358909194,41.514257394514594,-0.4629020654639152,-153.7150454449511,-157.38078560743784,3.665740162486742,0.007252018862550579,-0.07028286641836429,,0.267673770715335,49.75169453648547,-6.7869885695905685,-83.10857846328508,3.8305845977772357,-86.93916306106232,0.012687080036739157,0.11439859232371673,,0.10770321186246999,51.731446240466376,12.11989371199691,211.81452564159554,319.2647878722951,-107.45026223069954,0.017140787202011745,-21292307216.44445,129.80629872817372,1055.231348119264,-301.68498963985,146.88903898681778,24.16654281082964,-0.748120014413816
2023-08-07,29180.578125,13618163710,9.223e-05,0.004765273802377892,-0.0016029494271196704,,1.7853014951520703,44.638705732006144,-0.16016653898606453,-125.93476930572069,-151.09158234709443,25.156813041373738,0.007372696897951622,-0.05328321356554245,,0.25027931897975425,50.443123233794715,-5.188854357137227,-88.68402715751654,-14.672337753281521,-74.01168940423501,0.012608986186329402,0.11853753917012054,,0.12148770119831492,52.08996113274135,12.584913675100253,194.05824930125527,294.2234801580871,-100.16523085683184,0.017143372496675545,-14943950500.445395,-3338.887477710745,829.4653800883502,-305.8664262382214,186.08964909390983,36.82432523854161,3.081190820985192
2023-08-08,29765.4921875,17570561357,8.360000000000001e-05,0.01984638697905339,0.01388778421846884,,1.6708377459623025,55.49816160130271,1.3984667472091679,-20.227090524331288,-124.91868398254181,104.69159345821052,0.009185807568909896,-0.024841293065196293,,0.2501204913110204,53.23840104429172,-2.4535287241395887,-61.226920295488526,-23.983254261722923,-37.24366603376561,0.0130638347911471,0.16949928018179397,,0.17410318101596076,53.570931870449584,18.471149425591157,198.55387590900864,275.0895593082714,-76.53568339926278,0.016682862911741998,-10991552853.445702,-4999.006094658012,675.1211844537443,-204.59344690950184,264.37348705427405,26.03276464559076,6.411470962060882
2023-08-09,29561.494140625,18379521213,8.838e-05,-0.006877101417061734,0.01193792138570069,,2.086828065847531,51.66880098492909,1.2009462770912804,16.17491389128554,-96.69996440777635,112.87487829906189,0.009306982842180513,-0.011698094842311733,,0.2481789226763122,52.180778912059274,-1.1629938157508684,-48.835925834246154,-28.95378857622757,-19.882137258018584,0.012664088673764213,0.14480280335461587,,0.19906597200070178,52.98908427364122,15.581162561853223,194.78713715176855,259.02907487697087,-64.24193772520232,0.016611052693234582,-10182592997.445942,-5660.931040975494,678.6111214063917,-158.11605424009403,269.8974013016134,37.66706835327798,9.238272549723257
