datetime,close,Volume,log_returns,log_returns_13,Hurst_13,MR_Strength_13,RSI_13,Momentum_13,MACD_13,MACD_Signal_13,MACD_Diff_13,Volatility_logreturns_13,log_returns_34,Hurst_34,MR_Strength_34,RSI_34,Momentum_34,MACD_34,MACD_Signal_34,MACD_Diff_34,Volatility_logreturns_34,log_returns_55,Hurst_55,MR_Strength_55,RSI_55,Momentum_55,MACD_55,MACD_Signal_55,MACD_Diff_55,Volatility_logreturns_55,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7
2022-03-22,116.2894515991211,518100,0.029219009491909073,0.01790583611366058,,0.7120072329740091,57.097538728185675,1.8067106720811146,0.44550845128179617,-0.27882608445201834,0.7243345357338145,0.01858522834399265,0.008884477368990834,,0.3260803196906689,49.71198990023805,0.892406147925102,-0.9163659143313367,-1.2226141183393162,0.3062482040079795,0.016336475810859428,,,,47.85097182402002,,-1.823908178141508,,,,0.36596736,4.2993593,10.190495,-0.13658829,0.4785331,6.001392,2.2176645
2022-03-23,112.23013305664062,452400,-0.035530832891032746,-0.04436509920654297,,1.0062801209086358,46.16585602122184,-4.339536188553423,0.14872837740627176,-0.19331519208036035,0.3420435694866321,0.019505541488873276,-0.03593954617045507,,0.36839920058779674,44.93161848130103,-3.530138855424819,-0.9321671382760002,-1.164524722326653,0.23235758405065288,0.017361977900663857,-0.10406532614782395,,0.25845225677188194,44.207313388974754,-9.883357423284716,-1.8209211518711612,,,0.01647645635430455,-1.6197448,9.505966,0.71042717,6.9678264,5.0310473,6.916167,8.043503
2022-03-24,110.68233489990234,667000,-0.013887271950905363,-0.023640961336410925,,1.1697582256884245,42.782417782823636,-2.336370299215539,-0.2601582770477364,-0.2066838090738356,-0.05347446797390082,0.017485501760830125,-0.02177020518593617,,0.3799015219621964,43.296027475366934,-2.153494458557911,-1.023023511321668,-1.136224480125656,0.11320096880398811,0.016856970674298578,-0.09647176801607321,,0.2579918718170027,42.93757420187767,-9.196446711755002,-1.8688798427425013,,,0.01634052704924666,4.3573403,-2.1967614,5.661537,9.71249,7.047818,7.212612,4.321882
2022-03-25,111.68498992919922,634200,0.009018067966423321,0.009105958283500302,,0.9797810103335685,45.581301336779866,0.9147543650662343,-0.35664190713848143,-0.23667542868676478,-0.11996647845171665,0.016390530787136565,-0.04288999789080717,,0.31462289157414747,44.64099898296678,-4.198323186384343,-1.0385628762847432,-1.1166921593574735,0.07812928307273026,0.016058667150874596,-0.07754247052595971,,0.2504647357864448,43.99883855309212,-7.4612278141220925,-1.871245787239829,,,0.016364865200056856,4.0806584,-1.4397854,8.471883,8.399794,9.935437,5.4922857,7.0050955
2022-03-28,109.9425048828125,514200,-0.015724772351466708,-0.018770861718833673,,0.9327820261728842,41.73749630472195,-1.8595786244552999,-0.6500831400599623,-0.31935697096140425,-0.330726169098558,0.01658981881754957,-0.05611673954137557,,0.3269320712194028,42.82233508964318,-5.457123947197025,-1.1390311695744373,-1.1211599614008663,-0.017871208173571018,0.016248616369502648,-0.10118815230147801,,0.2933295299060764,42.59655989078781,-9.623702819546173,-1.9308222958641323,,,0.016425681916708377,0.2891287,4.3955703,10.298047,-0.20650691,0.3261841,6.241446,2.337449
2022-03-29,111.73367309570312,666900,0.016160574505282164,0.005766756490989803,,0.8539017368581344,46.73913447379233,0.5783416240045974,-0.5473258587801695,-0.3649507485251573,-0.18237511025501218,0.017122596509600876,-0.061726599421722,,0.3390140169994349,45.187338237377325,-5.986011355382251,-1.1193350028131448,-1.1207949696833222,0.0014599668701773538,0.016030602655255678,-0.07453272742887788,,0.28374563047692253,44.45014398504379,-7.182290328801886,-1.91527172762639,,,0.01655828526910855,4.3531356,-2.2009516,5.6738973,9.706725,7.0594015,7.2089715,4.332357
2022-03-30,111.64605712890624,497300,-0.0007844576694746229,0.006034363542985826,,0.9919201698177056,46.52747311280258,0.6052606992077967,-0.4745899733031109,-0.38687859348074805,-0.08771137982236288,0.017120809318159996,-0.051932522846981265,,0.37916384816280185,45.093337869592595,-5.060707298662275,-1.1004493310827712,-1.116725841963212,0.016276510880440798,0.015956188184296862,-0.0631634465113584,,0.2986480911060021,44.37874940428785,-6.120998080486157,-1.89959086628987,,,0.016491812538402872,-2.2354832,9.346678,2.3924687,4.9229236,3.6322706,9.361714,10.174248
2022-03-31,111.38322448730467,1001300,-0.002356935029962338,0.006136719957377291,,1.092136503787513,45.852659863524856,0.6155588199922485,-0.44823429943154736,-0.399149734670908,-0.04908456476063938,0.017119376300337517,-0.05263924078773404,,0.40900591924339047,44.80526466785577,-5.127778896954192,-1.0918189784105437,-1.1117444692526783,0.019925490842134685,0.01595681328931315,-0.09182814855249878,,0.36398527797258223,44.162025889364074,-8.773809039535113,-1.8900910800322492,,,0.016055224221451142,10.068746,7.328652,2.6688266,-1.0934712,10.224281,8.275632,1.0692618
2022-04-01,113.74872589111328,533400,0.021015128742659563,0.021802055547823575,,1.1246105509709523,52.56100813908327,2.20414570099903,-0.07587412307093189,-0.3344946123509128,0.25862048927998094,0.01801902916025239,-0.02491292426663323,,0.42003084254225614,47.89202935414987,-2.4605158448220954,-0.949991756419962,-1.0793939266861352,0.12940217026617318,0.01638762856348473,-0.05995559597865711,,0.39572034056215455,46.55454067169292,-5.819364735484168,-1.7922810399562792,-1.8613082738776228,0.06902723392134358,0.01629093303157639,0.4114824,3.6220477,9.768506,-0.13347574,1.6535571,4.524286,1.8859266
2022-04-04,109.92304229736328,632500,-0.03421135134229602,-0.02025042744273919,,1.2829146526129562,43.18674942075439,-2.004676460690007,-0.39132782958702705,-0.3458612557981357,-0.04546657378889135,0.02043317844050175,-0.06153230646555293,,0.503852319726071,43.80953728528033,-5.967743324989897,-1.0315608071355058,-1.0698273027760092,0.03826649564050344,0.017350056438784553,-0.05970616604060825,,0.3582661876819206,43.48535762314903,-5.795870335483181,-1.8367605430324971,-1.8563987277085978,0.01963818467610068,0.016281503217506904,4.0595393,-1.3954649,8.545355,8.3467,10.0430765,5.426774,7.1097765
